,pathlength,source_article,target_article,shortest_path_distance,top,center_top,center,center_bottom,bottom,success
10829,5,penguin,jesus,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
13807,5,microsoft windows,hurricane katrina,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.9535253394598654,-0.8880784227595354,0
16018,4,theatre,zebra,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
12527,5,chew stoke,http cookie,3,0.05289526551150059,0.9561070208582046,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
3648,4,brain,telephone,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
13574,5,george herbert,drosophila melanogaster,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
7663,5,music of the united states,black sea,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
7548,4,mary seacole,newcastle upon tyne,3,-1.0654697942013354,-1.0746399657829806,-1.0701545544617668,1.739658697710841,-0.138980713319578,1
7016,5,horn of africa,dubai,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
2900,5,asteroid,viking,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,1.739658697710841,-0.138980713319578,1
15981,3,pig,dog,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
13832,4,brain,telephone,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,1.8773428542732427,-0.8880784227595354,0
15588,5,holy roman empire,egyptian pyramids,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
1081,5,flower,adolf hitler,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
3667,5,brain,telephone,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
16020,4,rer,beet,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,1.8773428542732427,-0.8880784227595354,0
15403,5,tide,death valley national park,3,-0.8576589479364737,-0.8867758799162075,1.0063976029558797,1.8773428542732427,-0.8880784227595354,0
4373,5,gas tungsten arc welding,belarus,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
179,5,art,double bass,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
10780,5,palestinian territories,blitzkrieg,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
12586,5,novel,mark twain house,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.9535253394598654,0.0464688440407617,0
310,4,batman,albert einstein,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
9600,4,halloween,muhammad ali jinnah,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,1.739658697710841,-1.077316750016241,1
9348,5,firearm,wombat,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
243,5,automobile,pluto,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,0.7993553233770851,1
15702,3,mythology,allegory in the middle ages,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
13298,4,brain,telephone,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
15653,5,asteroid,viking,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
13963,5,asteroid,viking,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.02970782464648827,0.9810161108410588,0
14420,4,pyramid,bean,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
14781,5,brain,telephone,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,1.8773428542732427,0.0464688440407617,0
10424,5,molybdenum,cattle,3,1.7364625805472758,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
5669,5,nutrition,seychelles,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,1.739658697710841,-0.138980713319578,1
7502,4,zebra shark,baseball,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
16906,4,asteroid,viking,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.9535253394598654,-0.8880784227595354,0
15351,3,henry h. rogers,manchester united f.c.,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,0.0464688440407617,0
14977,4,khartoum,albigensian crusade,3,-0.8576589479364737,-0.8867758799162075,1.946421460506556,0.02970782464648827,-0.8880784227595354,0
7607,4,rotterdam,bat-eared fox,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
16256,5,fossil,nationalism,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
1553,4,orca,muhammad,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
15613,4,suffrage,comet halley,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
7328,4,rugby football,music of the united states,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
4437,4,property,hamburg,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
5684,4,fennel,batman,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
10488,5,mount rushmore,tellurium,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,2.6744283823580073,-1.077316750016241,1
13869,3,horn of africa,history of post-soviet russia,3,-0.8576589479364737,0.9561070208582046,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
15783,3,effect of hurricane katrina on new orleans,dna repair,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
4611,4,human rights,algorithm,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
13087,4,battle of tours,history of post-soviet russia,3,-0.8576589479364737,1.877548471245411,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
162,5,aristotle,food,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
1239,5,hubble space telescope,domestic goat,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
14455,4,brain,telephone,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,0.9810161108410588,0
13518,4,pyramid,bean,3,-0.8576589479364737,0.03466557047099861,1.0063976029558797,0.02970782464648827,-0.8880784227595354,0
6381,5,honey bee,5th century,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
1987,4,nelson mandela,biology,3,-1.0654697942013354,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,0.7993553233770851,1
14234,3,brain,telephone,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
15565,5,glaciology,richard feynman,3,0.9634494789594749,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
14216,4,calculus,beijing,3,0.05289526551150059,-0.8867758799162075,1.0063976029558797,0.02970782464648827,-0.8880784227595354,0
16697,4,seawater,attack on pearl harbor,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,1.8773428542732427,-0.8880784227595354,0
16611,5,cornell university,funchal,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.9535253394598654,0.0464688440407617,0
14212,5,pyramid,bean,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
9990,4,johnston atoll,fifa,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
8769,4,cameroon,biofuel,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
10055,4,koryaksky,explorer i,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
14657,3,maize,smog,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
13284,5,brain,telephone,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,1.8773428542732427,-0.8880784227595354,0
10148,5,lighting designer,euro,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
16694,5,aids,kochi (india),3,-0.8576589479364737,-0.8867758799162075,2.8864453180572323,0.02970782464648827,-0.8880784227595354,0
16569,5,attalus i,great barrier reef,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,0.0464688440407617,0
4469,4,palm oil,heat,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
8755,5,calligraphy,adolf hitler,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,0.7993553233770851,1
8642,5,bluetooth,programming language,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,1.739658697710841,-0.138980713319578,1
8833,4,castra,mathematics,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
13641,5,marseille,fox,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
5280,5,list of countries,muhammad ibn musa al-khwarizmi,3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
12692,5,theatre,zebra,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.9535253394598654,-0.8880784227595354,0
14701,5,earth's atmosphere,pelé,3,-0.8576589479364737,0.9561070208582046,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
8356,4,atonality,blue wildebeest,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
5820,5,earless seal,citrus,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
10041,5,kigali,world bank group,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,0.7993553233770851,1
15130,3,batman,wood,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
14997,4,theatre in the round,boundary waters canoe area wilderness,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
14734,5,asteroid,viking,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.9535253394598654,0.0464688440407617,0
11531,4,super mario bros.,jesus,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
11340,4,ska,child,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
3810,4,planet,advertising,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
6048,5,metamorphic rock,jazz,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
7068,4,alfred hitchcock,space shuttle challenger,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
15335,5,uranus,eurovision song contest,3,0.05289526551150059,0.03466557047099861,1.0063976029558797,0.02970782464648827,-0.8880784227595354,0
14910,3,second congo war,cheers,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,0.0464688440407617,0
5754,4,isaac newton,latin america,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
15467,4,asteroid,viking,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
13106,4,paul dirac,music of the united states,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.9535253394598654,-0.8880784227595354,0
12511,4,list of prime ministers of the united kingdom,history of south africa,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.9535253394598654,-0.8880784227595354,0
2774,5,apollo 8,buckingham palace,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,0.7993553233770851,1
14304,3,brain,telephone,3,-0.8576589479364737,-0.8867758799162075,1.0063976029558797,0.02970782464648827,-0.8880784227595354,0
8466,5,basilica of santa maria degli angeli,jerusalem,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
4349,4,turtle,lisbon,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,1.739658697710841,-1.077316750016241,1
6602,4,fractal,punctuated equilibrium,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
7492,4,paraguay,mississippi river,3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
7304,5,flemish dialects,new york city,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,1.739658697710841,-0.138980713319578,1
11691,5,theatre,zebra,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
16585,5,analytical marxism,jyllands-posten muhammad cartoons controversy,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
5349,4,saturn,space shuttle program,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
12230,5,windows vista,automobile,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,2.6744283823580073,-1.077316750016241,1
13656,4,brain,telephone,3,-0.8576589479364737,1.877548471245411,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
14183,5,pat cash,crystal,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,0.9535253394598654,0.0464688440407617,0
14603,4,theatre,zebra,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
14007,4,honey,fencing,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
3997,4,universe,adelaide,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
14810,3,tiger woods,water polo,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,-0.8880784227595354,0
10637,5,northern ireland,lake kariba,3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
2364,4,richard stallman,james ii of england,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
6539,5,toy story,photosynthesis,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
15056,5,bird,great white shark,3,0.9634494789594749,-0.8867758799162075,1.0063976029558797,0.02970782464648827,-0.8880784227595354,0
6833,4,cerebellum,boolean logic,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
672,5,black death,chicken,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,0.7993553233770851,1
4071,5,architecture,chester a. arthur,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
13438,3,sesame street,carbon dioxide,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
14319,4,cheetah,beach,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,0.0464688440407617,0
12481,4,salt,london sewerage system,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,0.02970782464648827,0.9810161108410588,0
14929,3,pyramid,bean,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
14878,3,17th century,crime and punishment,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,0.9535253394598654,-0.8880784227595354,0
10261,5,makuria,german language,3,-1.0654697942013354,-1.0746399657829806,0.7955004385703618,0.8048890130636749,-0.138980713319578,1
12979,3,forrest gump,lemon,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
15311,5,music of the trecento,manorialism,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.9535253394598654,0.0464688440407617,0
10379,5,michigan state university,eagle scout (boy scouts of america),3,-1.0654697942013354,1.7277204651521305,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
7613,5,oppression,confucius,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,0.7993553233770851,1
14511,3,timken 1111,caracas,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
15142,4,bird,great white shark,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,0.0464688440407617,0
1092,4,flower,adolf hitler,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
368,4,batman,the holocaust,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,1.739658697710841,-1.077316750016241,1
15600,5,theatre,zebra,3,-0.8576589479364737,-0.8867758799162075,1.0063976029558797,0.9535253394598654,0.0464688440407617,0
12617,5,butter,star trek,3,0.9634494789594749,-0.8867758799162075,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
5209,5,geometry,black sea,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
696,5,calculus,paul mccartney,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
7321,4,rugby football,united arab emirates,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
876,5,continent,list of prime ministers of the united kingdom,3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
16671,5,ernest hemingway,music of the bahamas,3,0.05289526551150059,-0.8867758799162075,1.0063976029558797,0.9535253394598654,-0.8880784227595354,0
4156,4,vasco da gama,saint petersburg,3,-1.0654697942013354,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,0.7993553233770851,1
5211,5,geometry,black sea,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
13398,3,krypton,ulysses s. grant,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
3677,5,brain,telephone,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
2435,5,cattle,high german consonant shift,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
1739,4,space shuttle program,bulgaria,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
13685,3,apatosaurus,persian gulf,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
15850,5,lebanon,monopoly (game),3,0.9634494789594749,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
1663,5,saffron,uranium,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
12795,4,"boston, massachusetts",google,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
3212,5,tooth development,train,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,0.7993553233770851,1
2025,5,jamaica,pumpkin,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
11920,5,theatre,zebra,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,0.7993553233770851,1
3326,5,brain,telephone,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,1.739658697710841,-0.138980713319578,1
5449,4,tornado,flag of mexico,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
2641,5,russia,the hobbit,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,1.739658697710841,-1.077316750016241,1
14053,3,antimony,irish sea,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,1.8773428542732427,-0.8880784227595354,0
13513,5,pyramid,bean,3,1.8740036924074488,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
6943,4,one foot in the grave,george w. bush,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
14597,3,dog,telephone,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
11703,4,theatre,zebra,3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
16176,4,chicken,plasma (physics),3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
15205,3,radio,encyclopædia britannica,3,-0.8576589479364737,-0.8867758799162075,1.0063976029558797,0.02970782464648827,-0.8880784227595354,0
4466,5,palm oil,police state,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
14784,3,anemia,rice,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
14733,3,tiger shark,train,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
14093,5,new zealand,meitnerium,3,0.05289526551150059,0.9561070208582046,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
12704,4,theatre,zebra,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
15918,5,pyramid,bean,3,0.05289526551150059,-0.8867758799162075,1.0063976029558797,0.02970782464648827,0.0464688440407617,0
9575,5,greenland,emperor penguin,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
14605,3,batman,wood,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
14851,3,cat,university,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
12892,4,pyramid,bean,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,1.8773428542732427,-0.8880784227595354,0
15181,4,gregorian chant,boeing 747,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
14267,3,pony,capitalism,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.9535253394598654,-0.8880784227595354,0
13890,4,the hobbit,allegory in the middle ages,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.9535253394598654,0.0464688440407617,0
14526,4,dog,venus,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
15259,3,brain,telephone,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
5309,5,qin dynasty,telescope,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
14528,5,brazil,vitamin,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
5012,4,blood type,mathematics,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
12525,4,whale,ak-47,3,0.9634494789594749,-0.8867758799162075,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
12485,3,fyodor dostoevsky,mogadishu,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.02970782464648827,-0.8880784227595354,0
1270,5,internet,banana,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
8013,5,prion,russia,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
8966,4,conflict,homer,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
14670,3,vampire,the cat in the hat,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.9535253394598654,-0.8880784227595354,0
15698,5,exploration of mars,george iii of the united kingdom,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
12723,3,brain,telephone,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,0.9535253394598654,-0.8880784227595354,0
15514,3,hurricane charley,bratislava,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
3358,5,brain,telephone,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,2.6744283823580073,-1.077316750016241,1
1536,4,north america,indira gandhi,3,-1.0654697942013354,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,0.7993553233770851,1
12889,3,47 ursae majoris b,treaty of versailles,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
14137,4,pyramid,bean,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.02970782464648827,0.0464688440407617,0
15814,3,brain,telephone,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,0.02970782464648827,-0.8880784227595354,0
7770,5,machu picchu,battle of britain,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
12316,4,zulu,aluminium,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
2441,5,tay rail bridge,adolf hitler,3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
1712,5,shark,leif ericson,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
2790,5,actor,lille,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-0.138980713319578,1
15773,5,mind,cider,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,0.02970782464648827,0.9810161108410588,0
1423,4,maseru,macbeth,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,0.8048890130636749,-0.138980713319578,1
16484,5,salvador dalí,wrestling,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,0.02970782464648827,0.9810161108410588,0
5733,5,entropy,hydrochloric acid,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
5137,5,space shuttle columbia,lemon,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,2.6744283823580073,-1.077316750016241,1
12667,4,literature,women's rights,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,1.8773428542732427,0.0464688440407617,0
3160,5,rubidium,river severn,3,-1.0654697942013354,1.7277204651521305,-1.0701545544617668,0.8048890130636749,-1.077316750016241,1
6391,4,common eland,nuclear weapon,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
12976,3,cyclops,hundred years' war,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,0.02970782464648827,0.0464688440407617,0
7958,5,gliese 876,edinburgh,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,0.8048890130636749,-1.077316750016241,1
