,link,#_clicks_norm,in_image
3692,sequence alignment,1.0,0
3693,sequoia,1.0,1
3694,serbia,1.0,0
3695,serbia and montenegro,1.0,0
3696,serenity (film),1.0,0
3697,sermon on the mount,0.6666666666666666,1
3698,sesame,1.0,0
3699,sesame street,1.0,0
3700,set,1.0,0
3701,severn crossing,1.0,0
3702,seychelles,1.0,0
3703,sgt. pepper's lonely hearts club band,1.0,0
3704,shabo language,1.0,0
3705,shackleton (crater),1.0,0
3706,shaka,1.0,0
3707,shanghai,1.0,0
3708,shark,1.0,0
3709,sharon tate,1.0,0
3710,sheffield,1.0,0
3711,sheikh mujibur rahman,1.0,0
3712,shelduck,1.0,0
3713,shenzhou 6,1.0,0
3714,shenzhou spacecraft,1.0,0
3715,shetland,1.0,0
3716,shielded metal arc welding,1.0,0
3717,shigin,1.0,0
3718,shining path,1.0,0
3719,shinto,0.7692307692307693,1
3720,ship,1.0,0
3721,shoe polish,1.0,0
3722,short-beaked echidna,1.0,0
3723,shoshone national forest,1.0,0
3724,shrimp farm,1.0,0
3725,shrine of remembrance,1.0,0
3726,shroud of turin,1.0,0
3727,sichuan pepper,1.0,0
3728,sicilian baroque,1.0,0
3729,sickle-cell disease,1.0,0
3730,siege,1.0,0
3731,siege of antioch,1.0,0
3732,sierra leone,1.0,0
3733,sigmund freud,1.0,0
3734,sikhism,1.0,0
3735,sikkim,1.0,0
3736,silent film,1.0,0
3737,silicon,1.0,0
3738,silurian,1.0,0
3739,silver,1.0,0
3740,simón bolívar,1.0,0
3741,simcity,1.0,0
3742,simca vedette,1.0,0
3743,sinclair research ltd,1.0,0
3744,singapore,1.0,0
3745,sino-german cooperation (1911-1941),1.0,0
3746,sino-roman relations,1.0,0
3747,sirius,1.0,0
3748,sistine chapel ceiling,1.0,0
3749,sitting bull,1.0,0
3750,six-party talks concerning north korea's nuclear program,1.0,0
3751,skåneland,1.0,0
3752,ska,1.0,0
3753,skiing,1.0,0
3754,skylark,1.0,0
3755,slavery,1.0,0
3756,slavic mythology,1.0,0
3757,sleep,1.0,0
3758,slovakia,1.0,0
3759,slovenia,1.0,0
3760,smallpox,1.0,0
3761,smog,1.0,0
3762,snaefell mountain railway,1.0,0
3763,snake charming,1.0,0
3764,snow,1.0,0
3765,snow goose,1.0,0
3766,snowball earth,1.0,0
3767,snowdonia,1.0,0
3768,snowdonia national park,1.0,0
3769,snowy owl,1.0,0
3770,social anxiety,1.0,0
3771,social capital,1.0,0
3772,social contract (malaysia),1.0,0
3773,socialism,1.0,0
3774,society,1.0,0
3775,society of merchant venturers,1.0,0
3776,sociocultural evolution,1.0,0
3777,sociology,1.0,0
3778,socrates,1.0,0
3779,soddo language,1.0,0
3780,sodium,1.0,0
3781,sodium hydroxide,1.0,0
3782,sodium sulfate,1.0,0
3783,soil,1.0,0
3784,soil moisture,1.0,0
3785,soil ph,1.0,0
3786,soil profile,1.0,0
3787,soil salination,1.0,0
3788,soil science,1.0,0
3789,soil structure,1.0,0
3790,soils retrogression and degradation,1.0,0
3791,solar system,1.0,0
3792,solar eclipse,1.0,0
3793,solomon islands,1.0,0
3794,somalia,1.0,0
3795,song thrush,1.0,0
3796,sonic the hedgehog (character),1.0,0
3797,sony,1.0,0
3798,sorghum,1.0,0
3799,sorrel,1.0,0
3800,soukous,1.0,0
3801,sound,1.0,0
3802,soup,1.0,0
3803,south africa,1.0,0
3804,south america,1.0,0
3805,south china sea,1.0,0
3806,south georgia and the south sandwich islands,1.0,0
3807,south korea,1.0,0
3808,south ossetia,1.0,0
3809,southampton,1.0,0
3810,southern africa,1.0,0
3811,southern ocean,0.5555555555555556,1
3812,southern pacific 4449,1.0,0
3813,southern rockhopper penguin,1.0,0
3814,southern united states,1.0,0
3815,soviet union,0.39118457300275483,1
3816,soybean,1.0,0
3817,space invaders,1.0,0
3818,space race,1.0,0
3819,space shuttle challenger,1.0,0
3820,space shuttle challenger disaster,1.0,0
3821,space shuttle columbia,1.0,0
3822,space shuttle columbia disaster,1.0,0
3823,space shuttle endeavour,1.0,0
3824,space shuttle program,1.0,0
3825,space exploration,1.0,0
3826,space station,1.0,0
3827,space suit,1.0,0
3828,spacecraft propulsion,1.0,0
3829,spain,0.6446280991735538,1
3830,spanish armada,1.0,0
3831,spanish inquisition,1.0,0
3832,spanish conquest of the inca empire,1.0,0
3833,spanish language,1.0,0
3834,sparrow,1.0,0
3835,sparrowhawk,1.0,0
3836,speaker of the british house of commons,1.0,0
3837,speaker of the united states house of representatives,1.0,0
3838,special relativity,1.0,0
3839,speech synthesis,1.0,0
3840,speed of light,1.0,0
3841,sperm whale,1.0,0
3842,sphere,1.1052631578947367,1
3843,spherical aberration,1.0,0
3844,spider,1.0,0
3845,spinosaurus,1.0,0
3846,spirit of the american doughboy,1.0,0
3847,spix's macaw,1.0,0
3848,split infinitive,1.0,0
3849,sponsorship directdebit,1.0,0
3850,sport,1.0,0
3851,spotted flycatcher,1.0,0
3852,spring (season),1.0,0
3853,spring heeled jack,1.0,0
3854,sputnik 1,1.0,0
3855,sputnik 2,1.0,0
3856,sputnik program,1.0,0
3857,spyware,1.0,0
3858,squash (sport),1.0,0
3859,sri lanka,1.0,0
3860,sri lankan civil war,1.0,0
3861,st buryan,1.0,0
3862,st michael's mount,1.0,0
3863,st paul's cathedral,0.3125,1
3864,stag beetle,1.0,0
3865,stage (theatre),1.0,0
3866,stained glass,1.0,0
3867,stanisław koniecpolski,1.0,0
3868,stanisław lem,1.0,0
3869,"stanley, falkland islands",1.0,0
3870,stanley baldwin,1.0,0
3871,star,1.0,0
3872,starcraft,1.0,0
3873,star fox  assault,1.0,0
3874,star trek,1.0,0
3875,star trek  deep space nine,1.0,0
3876,star trek  the original series,1.0,0
3877,star wars,1.0,0
3878,star wars episode iv  a new hope,1.0,0
3879,star anise,1.0,0
3880,stargate sg-1,1.0,0
3881,starling,1.0,0
3882,starship troopers,1.0,0
3883,statistics,1.0,0
3884,statue of zeus at olympia,1.0,0
3885,steam engine,1.0,0
3886,steel,1.0,0
3887,stefan edberg,1.0,0
3888,stegosaurus,1.0,0
3889,stem cell,1.0,0
3890,stephen harper,1.0,0
3891,stephen hawking,1.0,0
3892,stephen jay gould,1.0,0
3893,stephen trigg,1.0,0
3894,stephen of england,1.0,0
3895,steve davis,1.0,0
3896,stickleback,1.0,0
3897,still game,1.0,0
3898,stingray,1.0,0
3899,stock,1.0,0
3900,stock car (rail),1.0,0
3901,stockholm,1.0,0
3902,stoicism,1.0,0
3903,stone age,1.0,0
3904,stonehenge,1.0,0
3905,storm of october 1804,1.0,0
3906,stornoway,1.0,0
3907,stourbridge lion,1.0,0
3908,strait of malacca,1.0,0
3909,stratford-upon-avon,1.0,0
3910,string theory,1.0,0
3911,stroke,1.0,0
3912,strontium,1.0,0
3913,struthiomimus,1.0,0
3914,stuttering,1.0,0
3915,stuttgart,1.0,0
3916,styracosaurus,1.0,0
3917,sub-saharan africa,1.0,0
3918,suburbs of johannesburg,1.0,0
3919,sucre,1.0,0
3920,sudan,1.0,0
3921,sudanic languages,1.0,0
3922,sudoku,1.0,0
3923,suez canal,1.0,0
3924,suffrage,1.0,0
3925,sugar,1.0,0
3926,sugar beet,1.0,0
3927,sugarcane,1.0,0
3928,suikinkutsu,1.0,0
3929,suleiman the magnificent,1.0,0
3930,sulfur,1.0,0
3931,sulfuric acid,1.0,0
3932,sultan,0.14285714285714285,1
3933,sumac,1.0,0
3934,sumatra,1.0,0
3935,sumer,1.0,0
3936,summer,1.0,0
3937,"summer hill, new south wales",1.0,0
3938,sumo,1.0,0
3939,sun,1.0,0
3940,sun tzu,1.0,0
3941,sun yat-sen,1.0,0
3942,sundew,1.0,0
3943,sunflower,1.0,0
3944,sunlight,1.0,0
3945,sunol water temple,1.0,0
3946,sunset boulevard (1950 film),1.0,0
3947,super 14,1.0,0
3948,super bowl xl,1.0,0
3949,super chief,1.0,0
3950,super mario 64,1.0,0
3951,super mario bros.,1.0,0
3952,superconductivity,1.0,0
3953,superman,1.0,0
3954,supermarine spitfire,1.0,0
3955,supply and demand,1.0,0
3956,supply chain management,1.0,0
3957,supreme court of the united states,1.0,0
3958,suriname,1.0,0
3959,surtsey,1.0,0
3960,sustainable forestry,1.0,0
3961,sutton hoo,1.0,0
3962,svalbard,1.0,0
3963,svartálfar,1.0,0
3964,swallow,1.0,0
3965,swan,1.0,0
3966,swastika,1.0,0
3967,swaziland,1.0,0
3968,sweden,0.38461538461538464,1
3969,swedish allotment system,1.0,0
3970,swift,1.0,0
3971,swiss federal council,1.0,0
3972,swissair flight 111,1.0,0
3973,switzerland,0.5488372093023256,1
3974,sydney,1.0,0
3975,sydney newman,1.0,0
3976,sydney riot of 1879,1.0,0
3977,sylvanus morley,1.0,0
3978,symmetry,1.0,0
3979,synthesizer,1.0,0
3980,syria,1.0,0
3981,t-34,1.0,0
3982,t. d. judah,1.0,0
3983,t. s. eliot,1.0,0
3984,tgv,1.0,0
3985,tacitean studies,1.0,0
3986,tagoi language,1.0,0
3987,taipei,1.0,0
3988,taiwan,1.0,0
3989,taj mahal,1.0,0
3990,tajikistan,1.0,0
3991,talc,1.0,0
3992,tamarind,1.0,0
3993,tamil language,1.0,0
3994,tamil people,1.0,0
3995,tank,1.0,0
3996,tansy,1.0,0
3997,tantalum,1.0,0
3998,tanzania,1.0,0
3999,tao te ching,1.0,0
4000,taoism,1.0,0
4001,tarragon,1.0,0
4002,tashkent,1.0,0
4003,tasmanian devil,1.0,0
4004,tawny owl,1.0,0
4005,tay-sachs disease,1.0,0
4006,tay rail bridge,1.0,0
4007,tex,1.0,0
4008,tea,1.0,0
4009,technetium,1.0,0
4010,technology,1.0,0
4011,tehran,1.0,0
4012,tel aviv,1.0,0
4013,telecommunication,1.0,0
4014,telephone,1.0,0
4015,telephone exchange,1.0,0
4016,telescope,1.0,0
4017,television,1.0,0
4018,tellurium,1.0,0
4019,temperate,1.0,0
4020,temple of artemis,1.0,0
4021,templon,1.0,0
4022,tennis,1.0,0
4023,tennis masters cup,1.0,0
4024,"tenzin gyatso, 14th dalai lama",1.0,0
4025,tenzing norgay,1.0,0
4026,terbium,1.0,0
4027,terik,1.0,0
4028,tern,1.0,0
4029,terrorism,1.0,0
4030,textile,1.0,0
4031,thailand,1.0,0
4032,thalassemia,1.0,0
4033,thallium,1.0,0
4034,the absent-minded beggar,1.0,0
4035,the adventures of tintin,1.0,0
4036,the anarchy,1.0,0
4037,the ashes,1.0,0
4038,the bahamas,1.0,0
4039,the beano,1.0,0
4040,the beatles,1.0,0
4041,the beatles discography,1.0,0
4042,the blitz,1.0,0
4043,the broads,1.0,0
4044,the brothers karamazov,1.0,0
4045,the canadian,1.0,0
4046,the cantos,1.0,0
4047,the cat in the hat,1.0,0
4048,the catcher in the rye,1.0,0
4049,the catlins,1.0,0
4050,"the championships, wimbledon",1.0,0
4051,the children's machine,1.0,0
4052,the count of monte cristo,1.0,0
4053,the country wife,1.0,0
4054,the curious incident of the dog in the night-time,1.0,0
4055,the dandy,1.0,0
4056,the fairy-queen,1.0,0
4057,the famous five (characters),1.0,0
4058,the fens,1.0,0
4059,the frogs,1.0,0
4060,the gambia,1.0,0
4061,the godfather,1.0,0
4062,the great exhibition,1.0,0
4063,the hague,0.24390243902439024,1
4064,the hitchhiker's guide to the galaxy,1.0,0
4065,the hobbit,1.0,0
4066,the holocaust,1.0,0
4067,the illuminatus! trilogy,1.0,0
4068,the importance of being earnest,1.0,0
4069,the iron bridge,1.0,0
4070,the king's regiment (liverpool),1.0,0
4071,the last supper (leonardo),1.0,0
4072,the legend of zelda series,1.0,0
4073,"the lion, the witch and the wardrobe",1.0,0
4074,the lion king,1.0,0
4075,the lorax,1.0,0
4076,the lord of the rings,1.0,0
4077,the lord of the rings film trilogy,1.0,0
4078,the magic flute,1.0,0
4079,the marriage of figaro,1.0,0
4080,the merchant of venice,1.0,0
4081,the mismeasure of man,1.0,0
4082,the old man and the sea,1.0,0
4083,the origin of species,1.0,0
4084,the oz books,1.0,0
4085,the picture of dorian gray,1.0,0
4086,the pilgrim's progress,1.0,0
4087,the quatermass experiment,1.0,0
4088,the relapse,1.0,0
4089,the rime of the ancient mariner,1.0,0
4090,the rite of spring,1.0,0
4091,the rolling stones,1.0,0
4092,the seagull,1.0,0
4093,the shawshank redemption,1.0,0
4094,the simpsons,1.0,0
4095,the smiths,1.0,0
4096,the supremes,1.0,0
4097,the temptations,1.0,0
4098,the wall street journal,1.0,0
4099,the waste land,1.0,0
4100,the west wing (tv series),1.0,0
4101,the x-files,1.0,0
4102,theatre,1.0,0
4103,"theatre royal, drury lane",1.0,0
4104,theatre in the round,1.0,0
4105,theodore roosevelt,1.0,0
4106,therizinosaurus,1.0,0
4107,thermodynamic temperature,1.0,0
4108,thermodynamics,1.0,0
4109,theropoda,1.0,0
4110,theta,1.0,0
4111,thiamine,1.0,0
4112,third servile war,1.0,0
4113,thomas aquinas,1.0,0
4114,thomas becket,1.0,0
4115,thomas cranmer,0.13636363636363635,1
4116,thomas edison,1.0,0
4117,thomas gainsborough,1.0,0
4118,thomas hobbes,1.0,0
4119,thomas jefferson,1.0,0
4120,thomas malthus,1.0,0
4121,thomas more,1.0,0
4122,thomas pynchon,1.0,0
4123,thomas samuel kuhn,1.0,0
4124,thor,1.0,0
4125,thorax,1.0,0
4126,thorium,1.0,0
4127,thrasybulus,1.0,0
4128,three gorges dam,1.0,0
4129,three laws of robotics,1.0,0
4130,three mile island accident,1.0,0
4131,thrush (bird),1.0,0
4132,thucydides,1.0,0
4133,thulium,1.0,0
4134,thunderstorm,4.333333333333333,1
4135,tiananmen square protests of 1989,1.0,0
4136,tibet,1.0,0
4137,tide,1.0,0
4138,tiger,1.0,0
4139,tiger woods,1.0,0
4140,tiger shark,1.0,0
4141,tigris,1.0,0
4142,tijuana,1.0,0
4143,tiktaalik,1.0,0
4144,tim berners-lee,1.0,0
4145,tim henman,1.0,0
4146,timbuktu,1.0,0
4147,time,1.0,0
4148,time zone,1.0,0
4149,timeline of discovery of solar system planets and their natural satellites,1.0,0
4150,timken 1111,1.0,0
4151,timur,1.0,0
4152,tin,1.0,0
4153,tin(ii) chloride,1.0,0
4154,tin whistle,1.0,0
4155,tiridates i of armenia,1.0,0
4156,titanium,1.0,0
4157,titanosauridae,1.0,0
4158,to kill a mockingbird,1.0,0
4159,tobacco,1.0,0
4160,tobacco smoking,1.0,0
4161,tofu,1.0,0
4162,togo,1.0,0
4163,tokelau,1.0,0
4164,tokyo,0.2698412698412698,1
4165,toluene,1.0,0
4166,tom and jerry (mgm),1.0,0
4167,tone cluster,1.0,0
4168,tonga,1.0,0
4169,tony blair,0.25,1
4170,tooth development,1.0,0
4171,tooth enamel,1.0,0
4172,top of the pops,1.0,0
4173,topology,1.0,0
4174,toraja,1.0,0
4175,tornado,1.0,0
4176,toronto,1.0,0
4177,tottenham hotspur f.c.,1.0,0
4178,tour de france,1.0,1
4179,tourette syndrome,1.0,0
4180,tourism,1.0,0
4181,tower bridge,1.0,0
4182,tower of london,1.0,0
4183,toy,1.0,0
4184,toy story,1.0,0
4185,trabancos river,1.0,0
4186,trade and usage of saffron,1.0,0
4187,trade union,1.0,0
4188,trafalgar square,0.30000000000000004,1
4189,train,1.0,0
4190,trans-siberian railway,1.0,0
4191,transit of venus,1.0,0
4192,transport,1.0,0
4193,trapdoor spider,1.0,0
4194,treasure island,1.0,0
4195,treaty of devol,1.0,0
4196,treaty of versailles,1.0,0
4197,tree,1.0,0
4198,tree sparrow,1.0,0
4199,tree frog,1.0,0
4200,treecreeper,1.0,0
4201,trench warfare,1.0,0
4202,triassic,1.0,0
4203,triathlon,1.0,0
4204,tribe,1.0,0
4205,triceratops,1.0,0
4206,trichinosis,1.0,0
4207,triggerplant,1.0,0
4208,trigonometric function,1.0,0
4209,trigonometry,1.0,0
4210,trimurti,1.0,0
4211,trinidad and tobago,1.0,0
4212,trinity,1.0,0
4213,"trinity college, cambridge",1.0,0
4214,trinity test,1.0,0
4215,tripitaka,1.0,0
4216,tripoli,1.0,0
4217,triumph of the will,1.0,0
4218,trobairitz,1.0,0
4219,trojan war,1.0,0
4220,troodon,1.0,0
4221,troop sleeper,1.0,0
4222,tropical storm allison,1.0,0
4223,tropical storm ana (2003),1.0,0
4224,tropical storm bilis (2006),1.0,0
4225,tropical storm bonnie (2004),1.0,0
4226,tropical storm chris (2006),1.0,0
4227,tropical storm danielle (1992),1.0,0
4228,tropical storm delta (2005),1.0,0
4229,tropical storm franklin (2005),1.0,0
4230,tropical storm harvey (2005),1.0,0
4231,tropical storm henri (2003),1.0,0
4232,tropical storm isabel (1985),1.0,0
4233,tropical storm larry (2003),1.0,0
4234,tropical storm lee (2005),1.0,0
4235,tropical storm leslie (2000),1.0,0
4236,tropical storm matthew (2004),1.0,0
4237,tropical storm odette (2003),1.0,0
4238,tropical storm vamei,1.0,0
4239,tropical storm zeta (2005),1.0,0
4240,tropical cyclone,1.0,0
4241,tropics,1.0,0
4242,trout,1.0,0
4243,trumpet,0.38461538461538464,1
4244,tsar bomba,1.0,0
4245,tsunami,1.0,0
4246,tuatara,1.0,0
4247,tuberculosis,1.0,0
4248,tufted duck,1.0,0
4249,tuna,1.0,0
4250,tungsten,1.0,0
4251,tunis,1.0,0
4252,tunisia,1.0,0
4253,tupac shakur,1.0,0
4254,turin,1.0,0
4255,turkey,1.0,0
4256,turkey (bird),1.0,0
4257,turkish republic of northern cyprus,1.0,0
4258,turkish literature,1.0,0
4259,turkmenistan,1.0,0
4260,turks and caicos islands,1.0,0
4261,turmeric,1.0,0
4262,turner syndrome,1.0,0
4263,turquoise,1.0,0
4264,turtle,1.0,0
4265,tutsi,1.0,0
4266,tuvalu,1.0,0
4267,tycho brahe,1.0,0
4268,typewriter,1.0,0
4269,typhoon ewiniar (2006),1.0,0
4270,typhoon saomai (2006),1.0,0
4271,tyrannosaurus,1.0,0
4272,u.s. navy marine mammal program,1.0,0
4273,u.s. open (tennis),1.0,0
4274,u.s. route 66,1.0,0
4275,u.s. state,1.0,0
4276,u2,1.0,0
4277,uss wisconsin (bb-64),1.0,0
4278,ubuntu (linux distribution),1.0,0
4279,uffington white horse,1.0,0
4280,uganda,1.0,0
4281,ukraine,1.0,0
4282,ukulele,1.0,0
4283,ulawun,1.0,0
4284,ultimatum game,1.0,0
4285,ultraviolet,1.0,0
4286,uluru,1.0,0
4287,ulysses s. grant,1.0,0
4288,umbrella cockatoo,1.0,0
4289,underground (stories),1.0,0
4290,union flag,1.0,0
4291,union station (san diego),1.0,0
4292,united arab emirates,1.0,0
4293,united kingdom,1.0,0
4294,united kingdom national football team,1.0,0
4295,united malays national organisation,1.0,0
4296,united nations,0.5558510638297872,1
4297,united states,6.03485254691689,1
4298,united states bill of rights,1.0,0
4299,united states congress,1.0,0
4300,united states constitution,1.0,0
4301,united states declaration of independence,1.0,0
4302,united states house of representatives,1.1111111111111112,1
4303,united states numbered highways,1.0,0
4304,united states senate,1.0,0
4305,united states virgin islands,1.0,0
4306,united states dollar,1.0,0
4307,united for peace and justice,1.0,0
4308,universe,1.0,0
4309,university,1.0,0
4310,university of bristol,1.0,0
4311,university of cambridge,1.0,0
4312,university of chicago,0.6857142857142857,1
4313,university of texas at austin,1.0,0
4314,unix,1.0,0
4315,ununbium,1.0,0
4316,ununhexium,1.0,0
4317,ununoctium,1.0,0
4318,ununpentium,1.0,0
4319,ununquadium,1.0,0
4320,ununtrium,1.0,0
4321,upsilon andromedae,1.0,0
4322,upsilon andromedae b,1.0,0
4323,upsilon andromedae c,1.0,0
4324,upsilon andromedae d,1.0,0
4325,uranium,1.0,0
4326,uranus,1.0,0
4327,urial,1.0,0
4328,ursuline convent riots,1.0,0
4329,uruguay,1.0,0
4330,utilitarianism,1.0,0
4331,utrecht (city),1.0,0
4332,uzbekistan,1.0,0
4333,vacutainer,1.0,0
4334,valparaíso,1.0,0
4335,vampire,1.0,0
4336,vampire bat,1.0,0
4337,van halen,1.0,0
4338,vanadium,1.0,0
4339,vancouver,1.0833333333333333,1
4340,vanilla,1.0,0
4341,vanuatu,1.0,0
4342,varanasi,1.0,0
4343,vasco da gama,1.0,0
4344,vatican city,1.0,0
4345,vegetable,1.0,0
4346,vegetation,1.0,0
4347,velociraptor,1.0,0
4348,venezuela,1.0,0
4349,venn diagram,1.0,0
4350,venus,1.0,0
4351,venus and adonis (opera),1.0,0
4352,vernon kell,1.0,0
4353,vertebrate,1.0,0
4354,vestigial structure,1.0,0
4355,vicia faba,1.0,0
4356,victor hugo,1.0,0
4357,"victoria, seychelles",1.0,0
4358,victoria cross,1.0,0
4359,victoria of the united kingdom,1.0,0
4360,video,1.0,0
4361,vienna,0.13725490196078433,1
4362,vietnam,1.0,0
4363,vietnam war,1.0,0
4364,viking,1.0,0
4365,vinaya,1.0,0
4366,vincent van gogh,0.8,1
4367,virgil,1.0,0
4368,virginian railway,1.0,0
4369,virtuti militari,1.0,0
4370,virus,1.0,0
4371,visual arts,1.0,0
4372,vitamin,1.0,0
4373,vitamin c,1.0,0
4374,vitamin d,1.0,0
4375,vitus bering,1.0,0
4376,vivien leigh,1.0,0
4377,vladimir lenin,1.0,0
4378,vodafone,1.0,0
4379,volcanic pipe,1.0,0
4380,volcano,1.0,0
4381,vole,1.0,0
4382,volga river,1.0,0
4383,volleyball,1.0,0
4384,volt,1.0,0
4385,voltaire,1.0,0
4386,voting,1.0,0
4387,vowel,1.0,0
4388,voynich manuscript,1.0,0
4389,vulgar latin,1.0,0
4390,vulture,1.0,0
4391,w. mark felt,1.0,0
4392,wta tour championships,1.0,0
4393,wader,1.0,0
4394,waheguru,1.0,0
4395,wake island,1.0,0
4396,wales,0.25,1
4397,wall street,1.0,0
4398,wallaby,1.0,0
4399,wallis and futuna,1.0,0
4400,walrus,1.0,0
4401,walt disney,1.0,0
4402,walt whitman,1.0,0
4403,walter raleigh,1.0,0
4404,walter scott,1.0,0
4405,war,1.0,0
4406,war and peace,1.0,0
4407,war in somalia (2006–present),1.0,0
4408,war of the league of cambrai,1.0,0
4409,war of the spanish succession,1.0,0
4410,ward cunningham,1.0,0
4411,warren g. harding,1.0,0
4412,wars of castro,1.0,0
4413,wars of the roses,1.0,0
4414,warsaw,0.8108108108108109,1
4415,warsaw uprising (1794),1.0,0
4416,wasabi,1.0,0
4417,"washington, d.c.",0.9696969696969697,1
4418,washington metro,1.0,0
4419,washington streetcars,1.0,0
4420,wasp,1.0,0
4421,waste management,1.0,0
4422,watch,1.0,0
4423,watchmen,1.0,0
4424,water,1.0,0
4425,water buffalo,1.0,0
4426,water polo,1.0,0
4427,water purification,1.0,0
4428,water resources,1.0,0
4429,watercolor painting,1.0,0
4430,watling street,1.0,0
4431,wave,1.0,0
4432,wave–particle duality,1.0,0
4433,wayne rooney,1.0,0
4434,weakest link,1.0,0
4435,weapon,1.0,0
4436,weasel,1.0,0
4437,weather,1.0,0
4438,weather forecasting,1.0,0
4439,weather map,1.0,0
4440,weed,1.0,0
4441,weight training,1.0,0
4442,weimar republic,1.0,0
4443,welding,1.0,0
4444,wellington,1.0,0
4445,welsh law,1.0,0
4446,wernher von braun,1.0,0
4447,wessex,1.0,0
4448,west bank,1.0,0
4449,west flemish,1.0,0
4450,west virginia,1.0,0
4451,western front (world war i),1.0,0
4452,western roman empire,1.0,0
4453,western sahara,1.0,0
4454,western painting,1.0,0
4455,westminster abbey,0.5106382978723404,1
4456,westminster system,1.0,0
4457,weston-super-mare,1.0,0
4458,westport country playhouse,1.0,0
4459,weyauwega derailment,1.0,0
4460,weymouth,1.0,0
4461,weyto language,1.0,0
4462,whale,1.0,0
4463,whale shark,1.0,0
4464,whale song,1.0,0
4465,wheat,1.0,0
4466,where did our love go,1.0,0
4467,whipworm,1.0,0
4468,white's tree frog,1.0,0
4469,white-tailed eagle,1.0,0
4470,white mountain art,1.0,0
4471,white wagtail,1.0,0
4472,white cliffs of dover,1.0,0
4473,whitethroat,1.0,0
4474,whitney joins the jams,1.0,0
4475,whooping crane,1.0,0
4476,wigeon,1.0,0
4477,wikimedia foundation,1.0,0
4478,wikinews,1.0,0
4479,wikipedia,1.0,0
4480,wikipedia text of the gnu free documentation license,1.0,0
4481,wikisource,1.0,0
4482,wikispecies,1.0,0
4483,wild cat,1.0,0
4484,wildebeest,1.0,0
4485,willem barents,1.0,0
4486,william butler yeats,1.0,0
4487,william edington,1.0,0
4488,william ewart gladstone,1.0,0
4489,william gilbert,1.0,0
4490,william gladstone,1.0,0
4491,william harvey,1.0,0
4492,william henry harrison,1.0,0
4493,william hogarth,0.25,1
4494,william howard taft,1.0,0
4495,william iii of england,1.0,0
4496,william ii of england,1.0,0
4497,william iv of the united kingdom,1.0,0
4498,william i of england,1.0,0
4499,william mahone,1.0,0
4500,william mckinley,1.0,0
4501,william n. page,1.0,0
4502,william pitt the younger,1.0,0
4503,william renshaw,1.0,0
4504,william shakespeare,1.0,0
4505,william tecumseh sherman,1.0,0
4506,"william thomson, 1st baron kelvin",1.0,0
4507,william wilberforce,1.0,0
4508,william and mary,1.0,0
4509,william the silent,1.0,0
4510,wind,1.0,0
4511,windows 2000,1.0,0
4512,windows vista,1.0,0
4513,windows xp,1.0,0
4514,windsor castle,1.0,0
4515,wine,1.0,0
4516,winfield scott (ship),1.0,0
4517,winfield scott hancock,1.0,0
4518,winston churchill,1.0,0
4519,winston tunnel,1.0,0
4520,winter,1.0,0
4521,witold pilecki,1.0,0
4522,wolf brother,1.0,0
4523,wolfgang amadeus mozart,1.0,0
4524,wolverine,1.0,0
4525,wombat,1.0,0
4526,women's rights,1.0,0
4527,wood,1.0,0
4528,wood pigeon,1.0,0
4529,wood fuel,1.0,0
4530,woodpecker,1.0,0
4531,woodrow wilson,1.0,0
4532,woodruff,1.0,0
4533,woodworking,1.0,0
4534,workchoices,1.0,0
4535,work (thermodynamics),1.0,0
4536,working poor,1.0,0
4537,world bank group,1.0,0
4538,world health organization,1.0,0
4539,world heritage site,0.42424242424242425,1
4540,world trade organization,1.0,0
4541,world war i,1.0,0
4542,world war ii,1.0,0
4543,world wide web,1.0,0
4544,worm,1.0,0
4545,wowpurchase,1.0,0
4546,wren,1.0,0
4547,wrench,1.0,0
4548,wrestling,1.0,0
4549,wright brothers,1.0,0
4550,writing,1.0,0
4551,wyndham robertson,1.0,0
4552,x-men  the last stand,1.0,0
4553,x window system,1.0,0
4554,x window system protocols and architecture,1.0,0
4555,x window core protocol,1.0,0
4556,xanadu house,1.0,0
4557,xenon,1.0,0
4558,yagan,1.0,0
4559,yak,1.0,0
4560,yamoussoukro,1.0,0
4561,yangtze river,1.0,0
4562,"yarralumla, australian capital territory",1.0,0
4563,yeast,1.0,0
4564,yellow river,1.0,0
4565,yellow fever,1.0,0
4566,yellowhammer,1.0,0
4567,yellowstone national park,1.0,0
4568,yemen,1.0,0
4569,yenisei river,1.0,0
4570,yes minister,1.0,0
4571,yeti,1.0,0
4572,yom kippur war,1.0,0
4573,york,1.0,0
4574,yorkshire dales,1.0,0
4575,yotsuya kaidan,1.0,0
4576,you're still the one,1.0,0
4577,ytterbium,1.0,0
4578,yttrium,1.0,0
4579,yugoslavia,1.0,0
4580,"yungay, peru",1.0,0
4581,yuri gagarin,1.0,0
4582,yuri knorosov,1.0,0
4583,zürich,1.0,0
4584,zx spectrum,1.0,0
4585,zachary taylor,1.0,0
4586,zambezi,1.0,0
4587,zambia,1.0,0
4588,zara yaqob,1.0,0
4589,zebra,1.0,0
4590,zebra shark,1.0,0
4591,zeus,0.9111111111111111,1
4592,zhang qian,1.0,0
4593,zheng he,1.0,0
4594,ziad jarrah,1.0,0
4595,zimbabwe,1.0,0
4596,zinc,1.0,0
4597,zinc chloride,1.0,0
4598,zion national park,1.0,0
