,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
19582,AK-47;People%27s_Republic_of_China;United_States;Cold_War,AK-47,Union_Flag,3,3,0,"[0.026729016894646174, 0.2181377806269455, 0.2099465090388991]","[0.053991206434246534, 0.12395178811721486, 0.2099465090388991, 0.9999999999999992]","[True, False]","[True, True, True]",False,True
20342,Game;Card_game;England;London,Game,Chocolate,3,3,0,"[0.4632581478294315, 0.041035727212183126, 0.2820032973974934]","[0.021074889868523062, 0.019678324089551565, 0.2820032973974934, 1.000000000000002]","[False, True]","[False, True, True]",False,False
18688,Batman;Superman;Newspaper;Europe,Batman,Wood,3,3,0,"[0.21738126323964893, 0.023878567372791343, 0.03542806634059465]","[0.008412699585345101, 0.011821321492236195, 0.03542806634059465, 1.0000000000000004]","[False, True]","[True, True, True]",False,True
10432,Monkey;German_language;Germany;Munich,Monkey,Munich,3,3,1,"[0.02066875928262863, 0.37665773062062985, 0.1803460005334872]","[0.01028198145039135, 0.0849695082438381, 0.1803460005334872, 0.9999999999999998]","[True, False]","[True, True, True]",False,True
12130,Bodyline;Hong_Kong;Asia;Oman,Bodyline,Oman,3,3,1,"[0.022611748316342183, 0.11550373825642334, 0.06950639912033006]","[0.007261189481681272, 0.022285497035424564, 0.06950639912033006, 1.0000000000000022]","[True, False]","[True, True, True]",False,True
16220,Temple_of_Artemis;Latin;English_language;William_Shakespeare,Temple_of_Artemis,William_Shakespeare,3,3,1,"[0.029723829584425196, 0.29083383891935183, 0.06415905781498639]","[0.010904607518182138, 0.03859329073259265, 0.06415905781498639, 0.9999999999999996]","[True, False]","[True, True, True]",False,True
15907,Song_Thrush;Europe;United_Kingdom;Henry_Purcell,Song_Thrush,Henry_Purcell,3,3,1,"[0.03946720855597172, 0.2417890222080024, 0.051722025113994034]","[0.008890469508004482, 0.011616835139817126, 0.051722025113994034, 0.9999999999999993]","[True, False]","[True, True, True]",False,True
15140,Perfect_number;Euclid;Astronomy;Light,Perfect_number,Light,3,3,1,"[0.15252506038976818, 0.03695885633790175, 0.1410249915879122]","[0.013896654031545984, 0.06279828230039625, 0.1410249915879122, 0.9999999999999994]","[False, True]","[True, True, True]",False,True
18053,Fidel_Castro;English_language;England;Leeds,Fidel_Castro,Dorset,3,3,0,"[0.022800284946958786, 0.24744514090634143, 0.08419845884471872]","[0.010227837393907918, 0.018632777071906456, 0.08419845884471872, 1.0000000000000004]","[True, False]","[True, True, True]",False,True
10794,Red_dwarf;Earth;Australia;Sport,Red_dwarf,Sport,3,3,1,"[0.10590186405309736, 0.055116865443467875, 0.061529924898702806]","[0.012137678977687003, 0.02207325253310987, 0.061529924898702806, 0.9999999999999983]","[False, True]","[True, True, True]",False,True
17547,Hindi;India;Liberal_democracy;Constitutional_monarchy,Hindi,Roman_road,3,3,0,"[0.1587098337614564, 0.103940274396007, 0.22605890397987596]","[0.018136625095342862, 0.05468413592550796, 0.22605890397987596, 1.000000000000002]","[False, True]","[True, True, True]",False,True
10102,Yom_Kippur_War;Pakistan;People%27s_Republic_of_China;Mount_Everest,Yom_Kippur_War,Mount_Everest,3,3,1,"[0.04890575939730686, 0.11416678927464136, 0.07018983007527671]","[0.03039750387047977, 0.028304310770656295, 0.07018983007527671, 1.0000000000000016]","[True, False]","[False, True, True]",False,False
20328,Jacques_Cartier;Scurvy;Vitamin_C;Common_cold,Jacques_Cartier,Vitamin_D,3,3,0,"[0.08254360675816637, 0.41314863266974167, 0.2710266833984648]","[0.009350032772138523, 0.06854978022339735, 0.2710266833984648, 1.0]","[True, False]","[True, True, True]",False,True
13670,Humpback_Whale;United_States;Jazz;Musical_instrument,Humpback_Whale,Musical_instrument,3,3,1,"[0.052330802738259456, 0.054478972973734656, 0.04596245082600852]","[0.011826066228636837, 0.010774303337329542, 0.04596245082600852, 0.9999999999999994]","[True, False]","[False, True, True]",False,False
14806,Nintendo;Europe;United_Kingdom;Peak_District,Nintendo,Peak_District,3,3,1,"[0.031733767844350294, 0.2417890222080024, 0.08829166254984673]","[0.009479525391100814, 0.0422338196508023, 0.08829166254984673, 0.9999999999999999]","[True, False]","[True, True, True]",False,True
11539,American_Samoa;United_States;United_Kingdom;J._K._Rowling,American_Samoa,J._K._Rowling,3,3,1,"[0.12621566183777325, 0.2907991039224705, 0.04789429960394264]","[0.006167707463935047, 0.03236586851634845, 0.04789429960394264, 1.0000000000000009]","[True, False]","[True, True, True]",False,True
13185,French_Guiana;South_America;Africa;Swaziland,French_Guiana,Swaziland,3,3,1,"[0.1745055342186802, 0.180051177407022, 0.1776545247926447]","[0.032872140703129736, 0.08015793223321718, 0.1776545247926447, 1.0000000000000024]","[True, False]","[True, True, True]",False,True
19748,All_Blacks;Italy;Judaism;Olive_oil,All_Blacks,Palm_oil,3,3,0,"[0.051935889713919714, 0.04305629192984058, 0.0318414481024726]","[0.012213895260770706, 0.05837030690649493, 0.0318414481024726, 1.0000000000000016]","[False, False]","[True, False, True]",False,False
20404,Currency;Gold_standard;Gold;Alchemy,Currency,Mineral,3,3,0,"[0.42840831034719995, 0.7379102326798442, 0.0715685542279465]","[0.028110857483630833, 0.05540341615792624, 0.0715685542279465, 0.9999999999999973]","[True, False]","[True, True, True]",False,True
18288,Star_Wars;Europe;Atlantic_Ocean;Caribbean_Sea,Star_Wars,Trinidad_and_Tobago,3,3,0,"[0.025226870994920166, 0.1785057150001124, 0.1760851861846652]","[0.01584274196842209, 0.09148019743916537, 0.1760851861846652, 1.0000000000000002]","[True, False]","[True, True, True]",False,True
15135,Pennine_Way;United_States;Attack_on_Pearl_Harbor;Radio,Pennine_Way,Radio,3,3,1,"[0.04140221653252081, 0.18001551117573736, 0.05680275029276278]","[0.007654381704111184, 0.04363245138283509, 0.05680275029276278, 1.0000000000000022]","[True, False]","[True, True, True]",False,True
12616,Cotopaxi;Volcano;New_Zealand;Kakapo,Cotopaxi,Kakapo,3,3,1,"[0.15804171785588678, 0.03851854369500815, 0.09146873895629606]","[0.004785937121997561, 0.01285364192568403, 0.09146873895629606, 0.9999999999999966]","[False, True]","[True, True, True]",False,True
11538,American_Samoa;United_States;Agriculture;Barley,American_Samoa,Barley,3,3,1,"[0.12621566183777325, 0.09694064671455109, 0.1398848825359807]","[0.006571217054781358, 0.037174668563157195, 0.1398848825359807, 1.000000000000001]","[False, True]","[True, True, True]",False,True
17837,Great_Red_Spot;Earth;Europe;United_Kingdom,Great_Red_Spot,British_Indian_Ocean_Territory,3,3,0,"[0.15070992689273613, 0.08556400889779398, 0.2417890222080024]","[0.025366526855247075, 0.055254973122000665, 0.2417890222080024, 1.0000000000000027]","[False, True]","[True, True, True]",False,True
19686,Brain;Psychology;19th_century;United_States,Brain,Telephone,3,3,0,"[0.17836432623845397, 0.02550232612981301, 0.2156585701134629]","[0.02488507958871585, 0.04619064675584123, 0.2156585701134629, 0.9999999999999998]","[False, True]","[True, True, True]",False,True
19180,Fr%C3%A9d%C3%A9ric_Chopin;English_language;United_States;Mississippi_River,Frédéric Chopin,Thomas_Samuel_Kuhn,3,3,0,"[0.013493064283327033, 0.1636756083880345, 0.12319759126577665]","[0.007072322353304513, 0.02768909251832672, 0.12319759126577665, 1.0000000000000007]","[True, False]","[True, True, True]",False,True
18866,Severn_crossing;London;London_Underground;Double-decker_bus,Severn_crossing,Hovercraft,3,3,0,"[0.03637905118516516, 0.30970065648173156, 0.08333053124218985]","[0.008020057697678626, 0.105789214755362, 0.08333053124218985, 1.0000000000000018]","[True, False]","[True, False, True]",False,False
12952,Electron_beam_welding;France;United_States;Neil_Armstrong,Electron_beam_welding,Neil_Armstrong,3,3,1,"[0.023696409070102134, 0.25885041069879217, 0.07963896476232732]","[0.00975595418873401, 0.03378096913957258, 0.07963896476232732, 0.9999999999999997]","[True, False]","[True, True, True]",False,True
11069,Colorado_River;Uranium;Democratic_Republic_of_the_Congo;Chad,Colorado_River,Chad,3,3,1,"[0.048104606407737255, 0.033267507702733005, 0.42748004198012707]","[0.01346297818717986, 0.007823971628083074, 0.42748004198012707, 1.0000000000000002]","[False, True]","[False, True, True]",False,False
15246,Pink_Pigeon;Mauritius;Africa;Famine,Pink_Pigeon,Famine,3,3,1,"[0.1612892969112583, 0.10309378001532468, 0.10458755643418999]","[0.01838116587953858, 0.02441843458056298, 0.10458755643418999, 1.0000000000000022]","[False, True]","[True, True, True]",False,True
9551,Plesiosaur;England;London;Tower_Bridge,Plesiosaur,Tower_Bridge,3,3,1,"[0.031261499566814614, 0.2820032973974934, 0.2161206655068462]","[0.005891489025090066, 0.0728330087017904, 0.2161206655068462, 1.0000000000000022]","[True, False]","[True, True, True]",False,True
10666,Hafnium;Latin;Roman_Empire;Alexander_the_Great,Hafnium,Alexander_the_Great,3,3,1,"[0.01471140584383398, 0.11571201970518429, 0.11394539477401959]","[0.005734196618619511, 0.03774600170671637, 0.11394539477401959, 1.0000000000000016]","[True, False]","[True, True, True]",False,True
11754,Augustine_of_Hippo;Europe;Russia;Sputnik_1,Augustine_of_Hippo,Sputnik_1,3,3,1,"[0.030495215241547507, 0.2850980740633511, 0.07027069562116826]","[0.008814745681370544, 0.02455129337663097, 0.07027069562116826, 1.0000000000000013]","[True, False]","[True, True, True]",False,True
13827,J._K._Rowling;Asteroid;Comet;Meteorology,J._K._Rowling,Meteorology,3,3,1,"[0.013063837387382773, 0.12012399482448842, 0.033235697476957524]","[0.007492276986061556, 0.03902796567786804, 0.033235697476957524, 1.000000000000003]","[True, False]","[True, False, True]",False,False
19130,Optical_fiber;Engineering;Mathematics;American_English,Optical_fiber,John_Constable,3,3,0,"[0.029452195693386866, 0.11333355028664886, 0.05198388872551836]","[0.017699952899084524, 0.029903844966782306, 0.05198388872551836, 1.0000000000000013]","[True, False]","[True, True, True]",False,True
12987,Employment;United_States;Mexico;Flag_of_Mexico,Employment,Flag_of_Mexico,3,3,1,"[0.07102769798624133, 0.30149003094917387, 0.2539416738081316]","[0.013834238068779816, 0.13298856328669229, 0.2539416738081316, 0.9999999999999999]","[True, False]","[True, True, True]",False,True
16373,Theatre;India;Mammal;Zebra,Theatre,Zebra,3,3,1,"[0.04691140493028487, 0.028943277738336232, 0.02639381305403988]","[0.003615741833142461, 0.007896560084496495, 0.02639381305403988, 0.9999999999999984]","[False, False]","[True, True, True]",False,True
16196,Tawny_Owl;Chordate;Vertebrate;Whale,Tawny_Owl,Whale,3,3,1,"[0.014375955736768826, 0.45276746989343386, 0.09289177459877439]","[0.016955380605025838, 0.022331253952884184, 0.09289177459877439, 1.0000000000000022]","[True, False]","[True, True, True]",False,True
13908,Johannes_Gutenberg;Europe;Netherlands;Rotterdam,Johannes_Gutenberg,Rotterdam,3,3,1,"[0.03533604256754856, 0.24096418162955766, 0.2224926204755368]","[0.009511041496671506, 0.0502403031819071, 0.2224926204755368, 1.0000000000000038]","[True, False]","[True, True, True]",False,True
16651,Theatre;India;Mammal;Zebra,Theatre,Zebra,3,3,1,"[0.04691140493028487, 0.028943277738336232, 0.02639381305403988]","[0.003615741833142461, 0.007896560084496495, 0.02639381305403988, 0.9999999999999984]","[False, False]","[True, True, True]",False,True
15964,Sparrow;Europe;Finland;Post-glacial_rebound,Sparrow,Post-glacial_rebound,3,3,1,"[0.011880197264682433, 0.21178386448456857, 0.07333978214698787]","[0.003011881050919258, 0.07861642007960522, 0.07333978214698787, 0.999999999999998]","[True, False]","[True, False, True]",False,False
18065,Christopher_Wren;London;Fashion;Clothing,Christopher_Wren,Shoe_polish,3,3,0,"[0.0795520503987673, 0.03595990950214342, 0.246392888735037]","[0.007764416611428438, 0.02159364491721647, 0.246392888735037, 0.9999999999999976]","[False, True]","[True, True, True]",False,True
13264,Giant_Panda;London_Zoo;England;The_Beatles,Giant_Panda,The_Beatles,3,3,1,"[0.15616032107149352, 0.08707472068686233, 0.0673990386810206]","[0.01215445248335477, 0.022801243509902286, 0.0673990386810206, 0.9999999999999997]","[False, False]","[True, True, True]",False,True
16765,Trapdoor_spider;United_States;President_of_the_United_States;Bill_Clinton,Trapdoor_spider,Bill_Clinton,3,3,1,"[0.037099481613965764, 0.3235514638662403, 0.30117109565763056]","[0.004458945640513939, 0.09976316745509597, 0.30117109565763056, 1.0000000000000004]","[True, False]","[True, True, True]",False,True
10366,Alternative_rock;United_States;Moon;New_moon,Alternative_rock,New_moon,3,3,1,"[0.07532653555262012, 0.059399143662697676, 0.5075782319049148]","[0.007826641312241948, 0.036322181960113185, 0.5075782319049148, 0.9999999999999996]","[False, True]","[True, True, True]",False,True
13370,Great_Wall_of_China;17th_century;Time;Measurement,Great_Wall_of_China,Measurement,3,3,1,"[0.049571451525044254, 0.044764968530826364, 0.2476900360900271]","[0.03503717041863333, 0.0190313646263418, 0.2476900360900271, 1.000000000000002]","[False, True]","[False, True, True]",False,False
11200,Kansas_City%2C_Missouri;World_War_II;Norway;Henrik_Ibsen,"Kansas City, Missouri",Henrik_Ibsen,3,3,1,"[0.05650914557472927, 0.10603884505139143, 0.0943745111111808]","[0.009311963197818069, 0.02629248859314314, 0.0943745111111808, 1.0000000000000013]","[True, False]","[True, True, True]",False,True
19816,Odysseus;Portugal;Spain;Viking,Odysseus,Beer,3,3,0,"[0.015654621929806663, 0.18249121398481755, 0.06898092236313941]","[0.01509384666020925, 0.038624116947795384, 0.06898092236313941, 1.0000000000000009]","[True, False]","[True, True, True]",False,True
19788,Qin_Dynasty;China;English_language;United_States,Qin_Dynasty,American_Revolutionary_War,3,3,0,"[0.241334565720468, 0.08636659741011518, 0.1636756083880345]","[0.030707812579502045, 0.13939169431433518, 0.1636756083880345, 0.9999999999999998]","[False, True]","[True, True, True]",False,True
18320,Brain;Computer_science;Cryptography;Information,Brain,Telephone,3,3,0,"[0.04916586828560618, 0.14185383965764298, 0.07911426939520848]","[0.050592395455421026, 0.13408325747160144, 0.07911426939520848, 1.0000000000000002]","[True, False]","[True, False, True]",False,False
11591,Angkor;Cambodia;Communism;Russian_Revolution_of_1917,Angkor,Russian_Revolution_of_1917,3,3,1,"[0.19785033140278666, 0.03702513061677603, 0.18390992667713893]","[0.011797488049390065, 0.039223468577002825, 0.18390992667713893, 1.0000000000000024]","[False, True]","[True, True, True]",False,True
12892,Economy_of_Pakistan;Silver;Solar_System;Gas_giant,Economy_of_Pakistan,Gas_giant,3,3,1,"[0.0363830351567126, 0.03170977651390017, 0.461945405424292]","[0.024824214614543354, 0.02571749125328949, 0.461945405424292, 0.9999999999999989]","[False, True]","[True, True, True]",False,True
15495,Republic_of_Macedonia;United_Kingdom;England;James_I_of_England,Republic_of_Macedonia,James_I_of_England,3,3,1,"[0.1217524681985309, 0.5659328445737464, 0.20885326270622695]","[0.034601379500159145, 0.22188055901886095, 0.20885326270622695, 1.0000000000000024]","[True, False]","[True, False, True]",False,False
10792,Red_dwarf;Earth;United_States;Sport,Red_dwarf,Sport,3,3,1,"[0.10590186405309736, 0.08151216872548508, 0.08507289258242368]","[0.012137678977687003, 0.02207325253310987, 0.08507289258242368, 0.9999999999999983]","[False, True]","[True, True, True]",False,True
16365,Theatre;India;Mammal;Zebra,Theatre,Zebra,3,3,1,"[0.04691140493028487, 0.028943277738336232, 0.02639381305403988]","[0.003615741833142461, 0.007896560084496495, 0.02639381305403988, 0.9999999999999984]","[False, False]","[True, True, True]",False,True
12726,Davis_Cup;Great_Britain;Viking;Longship,Davis_Cup,Longship,3,3,1,"[0.15782480436181512, 0.10265343276503198, 0.3133379758535812]","[0.005321210129911391, 0.027820385033801354, 0.3133379758535812, 0.9999999999999999]","[False, True]","[True, True, True]",False,True
10956,Botswana;Zambia;12th_century;2nd_century,Botswana,2nd_century,3,3,1,"[0.14136538486246916, 0.012105444933796781, 0.5812860160014067]","[0.002407192821093012, 0.005713430423973957, 0.5812860160014067, 0.9999999999999994]","[False, True]","[True, True, True]",False,True
19572,Theatre;Music;Art;Australia,Theatre,Zebra,3,3,0,"[0.08988164242514379, 0.10507580021227184, 0.04720099639795899]","[0.032125517463705226, 0.048543843016461884, 0.04720099639795899, 1.0000000000000033]","[True, False]","[True, False, True]",False,False
16401,Theatre;India;Mammal;Zebra,Theatre,Zebra,3,3,1,"[0.04691140493028487, 0.028943277738336232, 0.02639381305403988]","[0.003615741833142461, 0.007896560084496495, 0.02639381305403988, 0.9999999999999984]","[False, False]","[True, True, True]",False,True
16971,Wales;English_language;United_States;Rhode_Island,Wales,Rhode_Island,3,3,1,"[0.07713469049216011, 0.1636756083880345, 0.12807623440777557]","[0.039425004825651803, 0.03457760440906619, 0.12807623440777557, 0.999999999999998]","[True, False]","[False, True, True]",False,False
