,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
17868,Brain;Eye;Sleep;United_States,Brain,Telephone,3,3,0,"[0.15615342602174184, 0.04617582769201945, 0.019821649029669874]","[0.02488507958871585, 0.025893331796709662, 0.019821649029669874, 0.9999999999999998]","[False, False]","[True, False, True]",False,False
11134,Parliamentary_system;New_Zealand;Volcano;Magma,Parliamentary_system,Magma,3,3,1,"[0.10679482592384555, 0.03851854369500815, 0.17671974040589225]","[0.008326734654447061, 0.008293086637022738, 0.17671974040589225, 1.000000000000002]","[False, True]","[False, True, True]",False,False
1113,Computer;Toy;Mammal;Whale,Computer,Whale,3,3,1,"[0.02594849460160499, 0.010675223198391356, 0.12432131992856543]","[0.019303418351019525, 0.015208389326715704, 0.12432131992856543, 1.0000000000000022]","[False, True]","[False, True, True]",False,False
5728,Photosynthesis;Animal;Mammal;Pig,Photosynthesis,Pig,3,3,1,"[0.08994189196495397, 0.0724197183196405, 0.04673132796866623]","[0.009737688271477479, 0.04845754148346443, 0.04673132796866623, 1.0000000000000016]","[False, False]","[True, False, True]",False,False
18925,Hip_hop_music;Tupac_Shakur;Poverty;Income_disparity,Hip_hop_music,Oppression,3,3,0,"[0.09766881587136937, 0.020521095146700922, 0.1581955861171363]","[0.01367011713664407, 0.007111551352641375, 0.1581955861171363, 0.9999999999999991]","[False, True]","[False, True, True]",False,False
17448,List_of_Prime_Ministers_of_the_United_Kingdom;United_Kingdom;Olympic_Games;World_War_II,List_of_Prime_Ministers_of_the_United_Kingdom,History_of_South_Africa,3,3,0,"[0.21930163096681574, 0.10047215221627474, 0.08167422672382453]","[0.13664495613493788, 0.16681492776032184, 0.08167422672382453, 0.9999999999999979]","[False, False]","[True, False, True]",False,False
8579,Goose;Shelduck;China;Ming_Dynasty,Goose,Ming_Dynasty,3,3,1,"[0.13457066985720792, 0.014811677282829592, 0.246194480301036]","[0.005800334887391739, 0.004570537771456314, 0.246194480301036, 1.0000000000000007]","[False, True]","[False, True, True]",False,False
14691,Music_of_Italy;World_War_II;The_Holocaust;Witold_Pilecki,Music_of_Italy,Witold_Pilecki,3,3,1,"[0.07499597200766642, 0.26402405846628035, 0.13453789357682383]","[0.013808856108415793, 0.17953945753280245, 0.13453789357682383, 1.0000000000000002]","[True, False]","[True, False, True]",False,False
9592,Louis_Jordan;World_War_II;Cold_War;Berlin_Wall,Louis_Jordan,Berlin_Wall,3,3,1,"[0.03794795686010896, 0.3675922672762954, 0.14549334942655406]","[0.017309769743037842, 0.24051080038324388, 0.14549334942655406, 1.000000000000003]","[True, False]","[True, False, True]",False,False
18248,Pyramid;United_States;Cuba;Mexico,Pyramid,Bean,3,3,0,"[0.03299210874233536, 0.17738193677846156, 0.11026304174320442]","[0.038694230531195195, 0.30149003094917387, 0.11026304174320442, 1.0000000000000029]","[True, False]","[True, False, True]",False,False
6086,Philippines;Malta;European_Union;Margaret_Thatcher,Philippines,Margaret_Thatcher,3,3,1,"[0.07111898951481534, 0.19092627955569183, 0.0981273902367183]","[0.05469998703966709, 0.05348812407562119, 0.0981273902367183, 1.0000000000000053]","[True, False]","[False, True, True]",False,False
884,Bolivia;Spanish_language;Mexico;Flag_of_Mexico,Bolivia,Flag_of_Mexico,3,3,1,"[0.11146518830254072, 0.2083326522349557, 0.2539416738081316]","[0.049857294285882314, 0.043725637004254296, 0.2539416738081316, 0.9999999999999999]","[True, True]","[False, True, True]",True,False
3437,Space_Race;Mercury_%28planet%29;Ancient_Rome;Claudius,Space_Race,Claudius,3,3,1,"[0.12987906109292266, 0.031445816893918774, 0.11288635702711967]","[0.012579171200364619, 0.00770489069029124, 0.11288635702711967, 1.0000000000000013]","[False, True]","[False, True, True]",False,False
19817,Blue_Wildebeest;Full_moon;Astronomy;Hubble%27s_law,Blue_Wildebeest,Hubble_Space_Telescope,3,3,0,"[0.024055734677489456, 0.11163697879968387, 0.24131690992295085]","[0.011304999321117214, 0.009050787717660994, 0.24131690992295085, 0.9999999999999996]","[True, True]","[False, True, True]",True,False
5614,Steel;Mesopotamia;Barley;Oat,Steel,Oat,3,3,1,"[0.07485571419200693, 0.03220468299123579, 0.16491226238207596]","[0.016743666422686106, 0.014951860828244396, 0.16491226238207596, 1.0000000000000013]","[False, True]","[False, True, True]",False,False
12086,Blue_shark;Red_Sea;Indian_Ocean;Seychelles,Blue_shark,Seychelles,3,3,1,"[0.057489590620854014, 0.2484135409788241, 0.08413830447590107]","[0.03359866058895918, 0.03194370417339619, 0.08413830447590107, 1.0000000000000009]","[True, False]","[False, True, True]",False,False
20041,Pumpkin;United_States;Florida;The_Bahamas,Pumpkin,Beach,3,3,0,"[0.03035852112078814, 0.1785370604874202, 0.09224643164080103]","[0.01025883273125225, 0.18549792118749855, 0.09224643164080103, 1.0000000000000016]","[True, False]","[True, False, True]",False,False
20482,Theatre;Existentialism;God;United_States,Theatre,Zebra,3,3,0,"[0.0397291501439758, 0.08615480549446672, 0.04465285657627588]","[0.043582039636561404, 0.03001379148411153, 0.04465285657627588, 0.9999999999999998]","[True, False]","[False, True, True]",False,False
2339,South_Africa;Iron_Age;Ancient_Greece;Greek_War_of_Independence,South_Africa,Greek_War_of_Independence,3,3,1,"[0.06870813078944958, 0.17116221017584257, 0.293355376458427]","[0.0442079896662948, 0.03021050710997763, 0.293355376458427, 0.9999999999999998]","[True, True]","[False, True, True]",True,False
20339,Theatre;France;Indian_Ocean;Madagascar,Theatre,Zebra,3,3,0,"[0.03244773972792075, 0.10551139682500281, 0.14350342315068704]","[0.014784279028189861, 0.15518110963796464, 0.14350342315068704, 1.0000000000000007]","[True, True]","[True, False, True]",True,False
20471,Ivory-billed_Woodpecker;Woodpecker;Bird;Ostrich,Ivory-billed_Woodpecker,Boeing_747,3,3,0,"[0.5921143718167966, 0.014400495890897414, 0.1761752204292548]","[0.043586401939027124, 0.0073921211903891565, 0.1761752204292548, 1.0000000000000029]","[False, True]","[False, True, True]",False,False
12923,Edward_VII_of_the_United_Kingdom;Singapore;Islam;Muhammad,Edward_VII_of_the_United_Kingdom,Muhammad,3,3,1,"[0.02842580692990916, 0.030200759038196613, 0.6275699497733324]","[0.02741255515534395, 0.01661493535853583, 0.6275699497733324, 1.000000000000002]","[True, True]","[False, True, True]",True,False
17822,Pyramid;Mexico;Salsa_music;Latin_America,Pyramid,Bean,3,3,0,"[0.038694230531195195, 0.04924214829516053, 0.1505855661492146]","[0.016862801855014452, 0.29931813136596996, 0.1505855661492146, 1.0000000000000013]","[True, True]","[True, False, True]",True,False
17490,Backgammon;India;Indus_River;Tibet,Backgammon,Anaconda,3,3,0,"[0.020967157830483234, 0.1705807312594954, 0.05657772540281606]","[0.009224071979698786, 0.08568910832192293, 0.05657772540281606, 0.9999999999999974]","[True, False]","[True, False, True]",False,False
17944,Brain;Computer_science;Internet;Optical_fiber,Brain,Telephone,3,3,0,"[0.04916586828560618, 0.09915001996411385, 0.035057045482461816]","[0.0462527562912229, 0.021700329194616452, 0.035057045482461816, 1.0000000000000027]","[True, False]","[False, True, True]",False,False
7248,Iraq;7th_century;19th_century;Scramble_for_Africa,Iraq,Scramble_for_Africa,3,3,1,"[0.0300993006942639, 0.3666425979748477, 0.21938718315473754]","[0.0714054506021839, 0.014045784348784309, 0.21938718315473754, 1.000000000000003]","[True, False]","[False, True, True]",False,False
19775,Brain;Computer_science;Internet;Optical_fiber,Brain,Telephone,3,3,0,"[0.04916586828560618, 0.09915001996411385, 0.035057045482461816]","[0.0462527562912229, 0.021700329194616452, 0.035057045482461816, 1.0000000000000027]","[True, False]","[False, True, True]",False,False
18940,Edgar_Allan_Poe;World_War_I;Namibia;19th_century,Edgar_Allan_Poe,Zebra,3,3,0,"[0.024228552500415362, 0.07044290180292835, 0.03751575579895447]","[0.08687887624963317, 0.20102536441915214, 0.03751575579895447, 1.0000000000000024]","[True, False]","[True, False, True]",False,False
14776,Netball;England;Tennis;Real_tennis,Netball,Real_tennis,3,3,1,"[0.05578473968708862, 0.050705697083794736, 0.5008980468787934]","[0.11121522114580822, 0.06781766159224983, 0.5008980468787934, 1.0000000000000004]","[False, True]","[False, True, True]",False,False
9764,American_Revolutionary_War;United_States;World_War_II;Battle_of_Stalingrad,American_Revolutionary_War,Battle_of_Stalingrad,3,3,1,"[0.25833807384703017, 0.24978762959933554, 0.5306475493829945]","[0.1716794624050805, 0.07744862183998819, 0.5306475493829945, 1.0000000000000016]","[False, True]","[False, True, True]",False,False
19533,Pyramid;Ancient_Egypt;Irrigation;20th_century,Pyramid,Bean,3,3,0,"[0.21446380942630605, 0.05295876649315543, 0.0247966809951258]","[0.021911063138743057, 0.378357626239263, 0.0247966809951258, 0.9999999999999996]","[False, False]","[True, False, True]",False,False
10974,Abacus;Arithmetic;Mathematics;Algebra,Abacus,Algebra,3,3,1,"[0.11705472531072085, 0.20533204195066698, 0.1653146167399044]","[0.03707506657638411, 0.2068989051490968, 0.1653146167399044, 1.0000000000000022]","[True, False]","[True, False, True]",False,False
20548,Edward_Gibbon;Middle_Ages;Industrial_Revolution;North_America,Edward_Gibbon,George_Washington,3,3,0,"[0.07860672481689197, 0.10519003960101174, 0.03545953245117364]","[0.011630594783796468, 0.06863277644635614, 0.03545953245117364, 1.0000000000000007]","[True, False]","[True, False, True]",False,False
17710,Christianity;Jesus;Jew;Judaism,Christianity,Natalie_Portman,3,3,0,"[0.4779450275366776, 0.07711238300719152, 0.60724296618442]","[0.17699231836799603, 0.12118729695181786, 0.60724296618442, 0.9999999999999976]","[False, True]","[False, True, True]",False,False
9795,Recorder;The_Beatles;United_States;Baseball,Recorder,Baseball,3,3,1,"[0.04986918020338301, 0.07553452233847235, 0.08267822831567623]","[0.026342181534427057, 0.02545858732209928, 0.08267822831567623, 0.999999999999998]","[True, True]","[False, True, True]",True,False
8639,Parliament_of_the_United_Kingdom;20th_century;United_States;Oregon,Parliament_of_the_United_Kingdom,Oregon,3,3,1,"[0.03898640427089984, 0.2029312432823103, 0.1677732221201943]","[0.032757758417517414, 0.03190816135334819, 0.1677732221201943, 1.0000000000000009]","[True, False]","[False, True, True]",False,False
12699,Darmstadtium;Platinum;United_States;Apollo_11,Darmstadtium,Apollo_11,3,3,1,"[0.17233408710902207, 0.03642381979315068, 0.07146017801415079]","[0.014897616382306944, 0.012534110586922227, 0.07146017801415079, 1.0000000000000007]","[False, True]","[False, True, True]",False,False
19219,FIFA_World_Cup;Spain;Tourism;The_Ashes,FIFA_World_Cup,A_cappella,3,3,0,"[0.07359135724113612, 0.08755872817239164, 0.03260142537102893]","[0.10216447309987946, 0.028401372210433772, 0.03260142537102893, 0.9999999999999993]","[True, False]","[False, True, True]",False,False
17905,Salt_Lake_City%2C_Utah;Clay;Estonia;Latvia,"Salt Lake City, Utah",Bonobo,3,3,0,"[0.01391927616515666, 0.05741437153617373, 0.21094530138983805]","[0.04216723892479687, 0.012002903733071784, 0.21094530138983805, 0.999999999999999]","[True, True]","[False, True, True]",True,False
18913,Australian_Green_Tree_Frog;Chordate;Mammal;Elephant,Australian_Green_Tree_Frog,Gazelle,3,3,0,"[0.022521840266506117, 0.09170303841856253, 0.07830059891174755]","[0.030156105187440354, 0.009532577825683923, 0.07830059891174755, 1.0000000000000024]","[True, False]","[False, True, True]",False,False
17894,The_Ashes;Donald_Bradman;New_Zealand;Cambodia,The_Ashes,Ape,3,3,0,"[0.30881895053657366, 0.02729914826916343, 0.05458640845555476]","[0.017459284005772575, 0.010409473467011663, 0.05458640845555476, 1.0000000000000007]","[False, True]","[False, True, True]",False,False
19162,Pyramid;Mexico;Salsa_music;Spain,Pyramid,Bean,3,3,0,"[0.038694230531195195, 0.04924214829516053, 0.03130821043823987]","[0.017674834798191624, 0.18474675963371232, 0.03130821043823987, 1.0000000000000024]","[True, False]","[True, False, True]",False,False
18781,Europe;Forest;Tree;Soil,Europe,Aphid,3,3,0,"[0.09986773597228123, 0.17838541014513365, 0.024597248400187406]","[0.021273723788054793, 0.04524050475427177, 0.024597248400187406, 1.0000000000000004]","[True, False]","[True, False, True]",False,False
5255,Absinthe;United_States;Tennis;Davis_Cup,Absinthe,Davis_Cup,3,3,1,"[0.029399453868496014, 0.0678095667051858, 0.1082553830009928]","[0.022733558287609323, 0.3887631741289523, 0.1082553830009928, 1.000000000000002]","[True, True]","[True, False, True]",True,False
19759,Ringed_Plover;Canada;Beaver;Mammal,Ringed_Plover,Otter,3,3,0,"[0.04119966572583902, 0.05319522074719231, 0.04083757966595164]","[0.0175812200689525, 0.014745654198469965, 0.04083757966595164, 0.9999999999999976]","[True, False]","[False, True, True]",False,False
5739,Galaxy;Zeus;Egypt;Cairo,Galaxy,Cairo,3,3,1,"[0.024087587101117653, 0.02152907196505402, 0.4062822849305887]","[0.01050817824626012, 0.007756729758780228, 0.4062822849305887, 1.0]","[False, True]","[False, True, True]",False,False
20552,Asteroid;Carl_Friedrich_Gauss;Germany;European_Union,Asteroid,Viking,3,3,0,"[0.056976596230369735, 0.05200675181391487, 0.265176906669804]","[0.019904262215784133, 0.016037917132264875, 0.265176906669804, 1.0000000000000009]","[False, True]","[False, True, True]",False,False
20102,Nintendo_DS;Computer_and_video_games;Nintendo;Microsoft,Nintendo_DS,Apple,3,3,0,"[0.3025742652398031, 0.3810670737217536, 0.03818904615108146]","[0.024233887502695155, 0.08815299502516603, 0.03818904615108146, 1.0000000000000029]","[True, False]","[True, False, True]",False,False
6350,Roman_law;Byzantine_Empire;Sassanid_Empire;Pakistan,Roman_law,Pakistan,3,3,1,"[0.13324687862410947, 0.22221554268769683, 0.05870028390819132]","[0.02499009682886386, 0.05999290549658598, 0.05870028390819132, 1.0000000000000004]","[True, False]","[True, False, True]",False,False
18839,Olympic_Games;United_States;Florida;Tropical_cyclone,Olympic_Games,Hurricane_Lenny,3,3,0,"[0.13265892595186543, 0.1785370604874202, 0.08441646331019016]","[0.014852459069589477, 0.08821215581938883, 0.08441646331019016, 1.000000000000001]","[True, False]","[True, False, True]",False,False
18239,Asteroid;Film;Animation;The_Lion_King,Asteroid,Viking,3,3,0,"[0.026558660002781478, 0.3288786045253524, 0.09326579797313383]","[0.00925736155225101, 0.15302796191567672, 0.09326579797313383, 0.9999999999999987]","[True, False]","[True, False, True]",False,False
9695,Meteorological_history_of_Hurricane_Katrina;Atlantic_Ocean;English_Channel;Isles_of_Scilly,Meteorological_history_of_Hurricane_Katrina,Isles_of_Scilly,3,3,1,"[0.07151106752424814, 0.07583412600425085, 0.047249600649063944]","[0.018708917245855414, 0.05637056281588658, 0.047249600649063944, 1.0000000000000016]","[True, False]","[True, False, True]",False,False
18981,Finland;Baltic_Sea;Germany;Spain,Finland,Music_of_Spain,3,3,0,"[0.24721941191727456, 0.17531587828000061, 0.16813346748633304]","[0.09573756346929456, 0.0655162241813983, 0.16813346748633304, 1.0000000000000024]","[False, False]","[False, True, True]",False,False
16152,TGV;Aluminium;Periodic_table;Titanium,TGV,Titanium,3,3,1,"[0.02324762952089813, 0.06864427152115465, 0.07851389778493352]","[0.016482851961690727, 0.12013364225664523, 0.07851389778493352, 1.0000000000000029]","[True, True]","[True, False, True]",True,False
20591,Working_poor;Family;Capitalism;Economics,Working_poor,Autorack,3,3,0,"[0.03774475386892308, 0.051951379356654136, 0.24970198428425167]","[0.08234881017856652, 0.044080692605925335, 0.24970198428425167, 1.0]","[True, True]","[False, True, True]",True,False
19916,Titanium;Soviet_Union;Estonia;Jew,Titanium,4th_century,3,3,0,"[0.02303485622463865, 0.21742799755664427, 0.04413155392118411]","[0.008499961262550152, 0.07249611049733119, 0.04413155392118411, 1.0000000000000009]","[True, False]","[True, False, True]",False,False
5533,Fossil_fuel;Thorium;Australia;Adelaide,Fossil_fuel,Adelaide,3,3,1,"[0.13005522412140097, 0.023440815292015447, 0.19359670119713854]","[0.017069790867649186, 0.008898210539670551, 0.19359670119713854, 1.0000000000000033]","[False, True]","[False, True, True]",False,False
5869,Cretaceous-Tertiary_extinction_event;North_Sea;Netherlands;International_Court_of_Justice,Cretaceous-Tertiary_extinction_event,International_Court_of_Justice,3,3,1,"[0.04288901989144619, 0.14745685363949215, 0.059370117426926695]","[0.01581294155535164, 0.0092189164525776, 0.059370117426926695, 1.0000000000000027]","[True, False]","[False, True, True]",False,False
19048,Insect;Landform;Universe;Speed_of_light,Insect,Star_Trek__The_Original_Series,3,3,0,"[0.007812431561920002, 0.022952392870090245, 0.12567006182856094]","[0.03033948081487516, 0.013193040161632818, 0.12567006182856094, 1.000000000000002]","[True, True]","[False, True, True]",True,False
4944,Brain;Psychology;19th_century;Telephone,Brain,Telephone,3,3,1,"[0.17836432623845397, 0.02550232612981301, 0.05001752972804696]","[0.01987493081672035, 0.016774730449665248, 0.05001752972804696, 1.0000000000000009]","[False, True]","[False, True, True]",False,False
19616,Pope_John_Paul_II;Jesus;Christianity;Paul_of_Tarsus,Pope_John_Paul_II,Trout,3,3,0,"[0.06963601524202996, 0.4779450275366776, 0.32777099203049465]","[0.33819089381749884, 0.31149444575471485, 0.32777099203049465, 1.0000000000000009]","[True, False]","[False, True, True]",False,False
6811,Ecuador;Government;Police;Crime,Ecuador,Crime,3,3,1,"[0.0732459239530509, 0.10581843888247189, 0.1358403487899071]","[0.021298226895686983, 0.14261045840072262, 0.1358403487899071, 0.9999999999999983]","[True, True]","[True, False, True]",True,False
