,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
19504,HSBC;London;Palace_of_Westminster;Winston_Churchill;Prime_Minister_of_the_United_Kingdom;List_of_Prime_Ministers_of_the_United_Kingdom,HSBC,Oliver_Cromwell,5,3,0,"[0.06779226208350521, 0.16236278996331346, 0.11982152120804271, 0.2992782151095706, 0.3388155873342109]","[0.026190909084778505, 0.066791776394239, 0.09130013313705491, 0.23743520257209433, 0.3388155873342109, 1.0000000000000007]","[True, False, True, True]","[True, True, True, True, True]",False,True
19878,Richard_III_of_England;London;World_War_II;United_States;California;Computer,Richard_III_of_England,Silicon,5,3,0,"[0.08551026719262475, 0.08180450047726688, 0.24978762959933554, 0.21403081917738626, 0.031796628273976765]","[0.013250399408096003, 0.02051271206059197, 0.038167191005433296, 0.036229024125313446, 0.031796628273976765, 1.000000000000001]","[False, True, False, False]","[True, True, False, False, True]",False,False
19877,Chestnut;Tree;Forest;Temperate;Tropics;Madagascar,Chestnut,Blue_Wildebeest,5,3,0,"[0.10611165729860329, 0.17838541014513365, 0.10260777843402287, 0.2542657136464806, 0.10159245497449441]","[0.010581662375887745, 0.02446187470668688, 0.038835174532608124, 0.02244794215164108, 0.10159245497449441, 1.0000000000000007]","[True, False, True, False]","[True, True, False, True, True]",False,False
20076,Black_pepper;Attila_the_Hun;Turkey;Black_Sea;Russia;Soviet_Union,Black_pepper,Yuri_Gagarin,5,3,0,"[0.02070745441188438, 0.04001674139700755, 0.1924003382495664, 0.1752840682624876, 0.4416365731715738]","[0.01194207035472341, 0.02189049787360334, 0.10979656758792114, 0.037270237551736536, 0.4416365731715738, 1.0000000000000007]","[True, True, False, True]","[True, True, False, True, True]",False,False
20289,Asteroid;Sun;Earth;Europe;Germany;United_Kingdom,Asteroid,Viking,5,3,0,"[0.11993167092839359, 0.3696471419696379, 0.08556400889779398, 0.28022349835787147, 0.18455473912924727]","[0.02835317914049869, 0.03986952748195659, 0.055254973122000665, 0.2417890222080024, 0.18455473912924727, 1.0000000000000027]","[True, False, True, False]","[True, True, True, False, True]",False,False
19854,Bandicoot;Mammal;Elephant_shrew;Elephant;Herbivore;Plant,Bandicoot,Domestic_goat,5,3,0,"[0.0775897808049091, 0.16225605959331835, 0.3392009014269324, 0.07051807416701242, 0.32009267872517505]","[0.01694295720239004, 0.03943802334850758, 0.01472703688706726, 0.030530572770313815, 0.32009267872517505, 1.0000000000000018]","[True, True, False, True]","[True, False, True, True, True]",False,False
20418,Potassium;California;Ronald_Reagan;John_F._Kennedy;Abraham_Lincoln;Gettysburg_Address,Potassium,Theatre,5,3,0,"[0.014055203147395355, 0.08334984375761466, 0.08420552640172836, 0.058153444305842364, 0.6163095735082875]","[0.005320070918858345, 0.02261892806466602, 0.031045090840721466, 0.04167893065413856, 0.6163095735082875, 1.0000000000000007]","[True, True, False, True]","[True, True, True, True, True]",False,True
19866,James_Callaghan;United_States;Grand_Canyon;Desert;Sand;Water,James_Callaghan,Cactus,5,3,0,"[0.06759326663811803, 0.07293710823979994, 0.04414707028421435, 0.13087482765413655, 0.03882379453907208]","[0.0162136403654168, 0.08397100901176052, 0.04639930467569739, 0.12196582058745611, 0.03882379453907208, 1.0000000000000009]","[True, False, True, False]","[True, False, True, False, True]",False,False
19958,Neptune;Planet;Earth;Temperate;Tropics;Rainforest,Neptune,Arecaceae,5,3,0,"[0.2811309098765248, 0.27185376332025557, 0.10454145615069213, 0.2542657136464806, 0.21391222013478567]","[0.02057882537183099, 0.024066788950212907, 0.08167710735283819, 0.04088189311048078, 0.21391222013478567, 1.000000000000001]","[False, False, True, False]","[True, True, False, True, True]",False,False
20085,War_and_Peace;Peace;War;Vietnam_War;Thailand;Democracy,War_and_Peace,Pakistan,5,3,0,"[0.19773266853270885, 0.2136241230458321, 0.15814797817426957, 0.06629777873361264, 0.07212435854479954]","[0.030180907582113496, 0.06062665862817259, 0.10511117573949988, 0.061405544577488355, 0.07212435854479954, 0.9999999999999993]","[True, False, False, True]","[True, True, False, True, True]",False,False
20046,Benjamin_Franklin;Electricity;Heat;Water;Ocean;Planet,Benjamin_Franklin,Chlorine,5,3,0,"[0.08548310406685172, 0.17622875066239793, 0.1263760961854772, 0.15070175551566606, 0.05372231144552286]","[0.010153265981681236, 0.034991152029224454, 0.041711063161743146, 0.04191922852058137, 0.05372231144552286, 1.0000000000000027]","[True, False, True, False]","[True, True, True, True, True]",False,True
19703,Book_of_Kells;Latin;Rome;Italy;Italian_Renaissance;Vasco_da_Gama,Book_of_Kells,John_Cabot,5,3,0,"[0.02707632608874685, 0.08641159318478771, 0.25639771556970203, 0.29230022741589323, 0.06787968565174086]","[0.005829599391066369, 0.01276836828534554, 0.020508707155410907, 0.02444985709204909, 0.06787968565174086, 0.9999999999999998]","[True, True, True, False]","[True, True, True, True, True]",False,True
20364,Brain;Psychology;Economics;Money;Currency;List_of_circulating_currencies,Brain,Telephone,5,3,0,"[0.17836432623845397, 0.07821033028770623, 0.16112677679080678, 0.5003153845274924, 0.05050248182746057]","[0.002669764934134138, 0.0010987746842445456, 0.005787592554577026, 0.031986243678095334, 0.05050248182746057, 0.9999999999999986]","[False, True, True, False]","[False, True, True, True, True]",False,False
20059,Bolivia;Manufacturing;Industry;Computer;Toy;Star_Wars,Bolivia,Pac-Man,5,3,0,"[0.031126964064259625, 0.3956372872415902, 0.048270034894639005, 0.02594849460160499, 0.021717236303231587]","[0.022066210074146938, 0.013167335283528018, 0.016802079623731654, 0.027380902753262194, 0.021717236303231587, 1.0000000000000004]","[True, False, False, False]","[False, True, True, False, True]",False,False
19985,Beaver;Mammal;Human;Carnivore;Meat;Human,Beaver,Hannibal_Barca,5,3,0,"[0.04083757966595164, 0.09718576380595302, 0.045907764786357, 0.14685995543645494, 0.07883469266240847]","[0.046124875410908095, 0.09718576380595302, 1.0000000000000033, 0.045907764786357, 0.07883469266240847, 1.0000000000000033]","[True, False, True, False]","[True, True, False, True, True]",False,False
20182,Quark;Richard_Feynman;Nazi_Germany;Jew;Birth_control;Cell_%28biology%29,Quark,Genealogy,5,3,0,"[0.05933378357709105, 0.019664895181890494, 0.10148674235755464, 0.024254950453979348, 0.022667340827492985]","[0.008090677536452715, 0.008669537214540566, 0.008072254196143169, 0.0115543558588262, 0.022667340827492985, 1.000000000000002]","[False, True, False, False]","[True, False, True, True, True]",False,False
20150,Asteroid;Trojan_War;Siege;Middle_Ages;Ship;Sea,Asteroid,Viking,5,3,0,"[0.020409060568606703, 0.08149050121815353, 0.11473989112061986, 0.03889715141257834, 0.03542320775810604]","[0.012402115423142205, 0.023734957696561733, 0.012030223092633524, 0.01171487827045279, 0.03542320775810604, 1.0]","[True, True, False, False]","[True, False, False, True, True]",False,False
20086,Flute;China;Hong_Kong;United_Kingdom;England;Richard_I_of_England,Flute,Charles_I_of_England,5,3,0,"[0.02722295271521474, 0.1456210504867459, 0.06817449287830392, 0.5659328445737464, 0.11952489180059146]","[0.00612066362553416, 0.02579623003913553, 0.011181092597221989, 0.07491355490006092, 0.11952489180059146, 1.0000000000000024]","[True, False, True, False]","[True, False, True, True, True]",False,False
19639,Literacy;Communication;Electromagnetic_radiation;Speed_of_light;Universe;String_theory,Literacy,Extraterrestrial_life,5,3,0,"[0.06029405505409248, 0.01524683868509394, 0.17409109360415126, 0.12567006182856094, 0.13270793849545462]","[0.00963860499957835, 0.018539446583825704, 0.04017298059611476, 0.09034618520354212, 0.13270793849545462, 1.000000000000001]","[False, True, False, True]","[True, True, True, True, True]",False,True
19863,Jakarta;Europe;United_Kingdom;World_War_I;World_War_II;United_Kingdom,Jakarta,Florence_Nightingale,5,3,0,"[0.03169274436959284, 0.2417890222080024, 0.15831912905104956, 0.5237728911345919, 0.16681492776032184]","[0.04632374482325265, 0.2417890222080024, 1.0000000000000027, 0.15831912905104956, 0.16681492776032184, 1.0000000000000027]","[True, False, True, False]","[True, True, False, True, True]",False,False
19858,Pyramid;Mesopotamia;Soil;Gardening;Plant;Soybean,Pyramid,Bean,5,3,0,"[0.052206972699486154, 0.02280193898452318, 0.03086081369809977, 0.11519390183552922, 0.05554282167285897]","[0.0066084926484246, 0.012784391245114143, 0.03274605590788321, 0.01639156996212635, 0.05554282167285897, 0.9999999999999961]","[False, True, True, False]","[True, True, False, True, True]",False,False
20072,Government_of_France;Euro;Linguistics;Language;Computer_science;Game_theory,Government_of_France,Nintendo_DS,5,3,0,"[0.06778054472775202, 0.0209543114346559, 0.38149890472005765, 0.11320991369064794, 0.11092386016616058]","[0.02673555903844488, 0.020403307153346182, 0.030241890681247153, 0.033443407933106975, 0.11092386016616058, 0.9999999999999999]","[False, True, False, False]","[False, True, True, True, True]",False,False
20582,Planetary_nebula;Carbon;Earth;Tellurium;Tin;Bismuth,Planetary_nebula,Pound_sterling,5,3,0,"[0.06972116853976465, 0.06479654607176616, 0.03714784664862349, 0.09993683568808764, 0.12681105956900549]","[0.018309270953697197, 0.05925397798894312, 0.029307092538791095, 0.1084816816816572, 0.12681105956900549, 1.0000000000000013]","[False, False, True, True]","[True, False, True, True, True]",False,False
20417,William_Wilberforce;London;Luftwaffe;World_War_II;The_Blitz;Blitzkrieg,William_Wilberforce,Wernher_von_Braun,5,3,0,"[0.047637351430701164, 0.036719423955667345, 0.23744080529352252, 0.2405639077389927, 0.20551085442648073]","[0.019790781003040703, 0.03899800513507815, 0.25399404951609506, 0.391040609172605, 0.20551085442648073, 1.000000000000001]","[False, True, True, False]","[True, True, True, False, True]",False,False
19537,Proxima_Centauri;South_Africa;Africa;Jazz;20th_century;21st_century,Proxima_Centauri,U2,5,3,0,"[0.020479173202522034, 0.5288559985334571, 0.05387075543970331, 0.07959263201887176, 0.1440425046672501]","[0.025928880796673368, 0.08694006988425333, 0.08915729617047544, 0.022418249647585545, 0.1440425046672501, 1.0000000000000024]","[True, False, True, True]","[True, True, False, True, True]",False,False
20638,Asteroid;Mars;Roman_mythology;Mythology;Norse_mythology;Odin,Asteroid,Viking,5,3,0,"[0.1092772079548783, 0.1171922176401408, 0.18619632333344005, 0.172179072067947, 0.4158322482490749]","[0.010042831394046424, 0.011649880264839712, 0.04793436797088971, 0.03480262289674815, 0.4158322482490749, 0.9999999999999998]","[True, True, False, True]","[True, True, False, True, True]",False,False
20322,Pyramid;Mexico_City;Mexico;Agriculture;Food;Protein,Pyramid,Bean,5,3,0,"[0.03531183748653453, 0.6098897813562851, 0.04718696447786333, 0.2178763632479046, 0.056007680815574244]","[0.025188749862140997, 0.00993465665496954, 0.012853262882375803, 0.03259217699436851, 0.056007680815574244, 0.9999999999999993]","[True, False, True, False]","[False, True, True, True, True]",False,False
20017,King_Kong_%281933_film%29;Indonesia;Earthquake;Zambia;Government;Organization,King Kong (1933 film),International_Red_Cross_and_Red_Crescent_Movement,5,3,0,"[0.023338748111874634, 0.037780283944451945, 0.021839403023970496, 0.05349776291094958, 0.0750727901455508]","[0.013021184349493594, 0.026567956381492862, 0.01784414411675393, 0.013535381427605228, 0.0750727901455508, 0.9999999999999989]","[True, False, True, True]","[True, False, False, True, True]",False,False
19591,Brain;Mind;Biology;Anatomy;Human;Brain,Brain,Telephone,5,3,0,"[0.40706145985771364, 0.0788480054208572, 0.14157993379216535, 0.145831111967054, 0.24259367585682892]","[0.9999999999999993, 0.40706145985771364, 0.06074126615374522, 0.0891468320958845, 0.24259367585682892, 0.9999999999999993]","[False, True, True, True]","[False, False, True, True, True]",False,False
19651,Comics;Europe;United_Kingdom;England;London;London_Underground,Comics,London_sewerage_system,5,3,0,"[0.028414365836173915, 0.2417890222080024, 0.5659328445737464, 0.2820032973974934, 0.30970065648173156]","[0.021124396711664866, 0.038399464880479364, 0.08423993692112072, 0.10340233434377194, 0.30970065648173156, 1.0000000000000027]","[True, True, False, True]","[True, True, True, True, True]",False,True
19827,American_popular_music;Folk_music;Bible;Roman_Catholic_Church;Galileo_Galilei;Philosophy,American_popular_music,Stoicism,5,3,0,"[0.4268102691815494, 0.029346990105846155, 0.1323329523254506, 0.06036313476227845, 0.043157565619132206]","[0.03887176636009486, 0.030512413337282673, 0.06592004338384612, 0.06353163474687687, 0.043157565619132206, 1.000000000000001]","[False, True, False, False]","[False, True, False, False, True]",False,False
19749,Asia;Homer;Art;Impressionism;Romanticism;Samuel_Taylor_Coleridge,Asia,J._M._W._Turner,5,3,0,"[0.02877327469927919, 0.04025659277491003, 0.1831222275721344, 0.06736568649655214, 0.09132005866574379]","[0.012130204429894686, 0.061728100326923795, 0.0231067266572181, 0.01634999056695865, 0.09132005866574379, 0.9999999999999999]","[True, True, False, True]","[True, False, False, True, True]",False,False
19956,Asteroid;Color;Human;Ethics;Utilitarianism;Slavery,Asteroid,Viking,5,3,0,"[0.03566046338800833, 0.09933985608997893, 0.12037525012756317, 0.12780554677508454, 0.03933043622029829]","[0.012081838893898607, 0.01469384547234349, 0.07408806994539363, 0.025205363096540458, 0.03933043622029829, 0.9999999999999973]","[True, True, True, False]","[True, True, False, True, True]",False,False
20601,Scientific_classification;Human;Music;Jazz;Drum_and_bass;Reggae,Scientific_classification,Salsa_music,5,3,0,"[0.1375068143422942, 0.09127074008862189, 0.3058948073630277, 0.10592264839500956, 0.1684789300579433]","[0.008888478977548991, 0.030601324038753416, 0.18975951078316153, 0.08613518291990693, 0.1684789300579433, 1.000000000000002]","[False, True, False, True]","[True, True, False, True, True]",False,False
20369,Daniel_Day-Lewis;Jew;United_States;Yellowstone_National_Park;Animal_rights;Animal_law,Daniel_Day-Lewis,Armadillo,5,3,0,"[0.027827094393192576, 0.11324400597339558, 0.11100992386999824, 0.02913869741939277, 0.5691503964712167]","[0.008472649306220714, 0.012864585748087663, 0.05168983484854627, 0.018570315647908817, 0.5691503964712167, 0.9999999999999986]","[True, False, False, True]","[True, True, False, True, True]",False,False
19558,Ulysses_S._Grant;American_Civil_War;France;English_Channel;Great_Britain;England,Ulysses_S._Grant,Oliver_Cromwell,5,3,0,"[0.31082758549659517, 0.09821683159544808, 0.11520491937316513, 0.09456627081990614, 0.3109344525135859]","[0.04225882161938154, 0.08627165127025291, 0.1545642059934171, 0.08800777304649841, 0.3109344525135859, 1.0000000000000024]","[False, True, False, True]","[True, True, False, True, True]",False,False
20157,Newspaper;Internet;United_States;Apollo_11;Australia;Norfolk_Island,Newspaper,Boeing_747,5,3,0,"[0.11130429177355924, 0.07585687426678714, 0.07146017801415079, 0.03481319551478651, 0.23694714857848306]","[0.024661065151174104, 0.03000846601137236, 0.10312633526900152, 0.029675914527814415, 0.23694714857848306, 1.000000000000003]","[False, False, False, True]","[True, True, False, True, True]",False,False
19495,Theatre;Aristotle;Ancient_Greece;Europe;Africa;Chad,Theatre,Zebra,5,3,0,"[0.033374696591781626, 0.10785743954512993, 0.10449645478030309, 0.20733258691597292, 0.2369973014973681]","[0.005821550226614715, 0.0058172743839401886, 0.022046538014746295, 0.07619509063851056, 0.2369973014973681, 1.0000000000000002]","[True, False, True, True]","[False, True, True, True, True]",False,False
20619,11th_century;First_Crusade;Middle_Ages;16th_century;11th_century;First_Crusade,11th_century,Plum,5,3,0,"[0.10796323957838767, 0.13436604252543827, 0.10303316594301314, 0.3852509630514381, 0.10796323957838767]","[0.10796323957838767, 1.0000000000000033, 0.13436604252543827, 0.04049265902303994, 0.10796323957838767, 1.0000000000000033]","[True, False, True, False]","[True, False, False, True, True]",False,False
20572,Ganges_River;Hinduism;Mind;Love;Force;Energy,Ganges_River,Wrestling,5,3,0,"[0.13738371031896285, 0.09419003153207027, 0.06607767360288981, 0.028591228207292162, 0.13862766340141144]","[0.009180589970480907, 0.018888569689402196, 0.042323282677492184, 0.018725538406008962, 0.13862766340141144, 0.9999999999999991]","[False, False, False, True]","[True, True, False, True, True]",False,False
20525,William_IV_of_the_United_Kingdom;George_Washington;President_of_the_United_States;John_F._Kennedy;Neil_Armstrong;Apollo_11,William_IV_of_the_United_Kingdom,Space_station,5,3,0,"[0.06972822272093013, 0.23152627272029663, 0.18575711399195827, 0.0509781217821504, 0.5995822316397015]","[0.022986469834421486, 0.03823700418105236, 0.06205166811579292, 0.0731152552532927, 0.5995822316397015, 1.0000000000000007]","[True, False, False, True]","[True, True, True, True, True]",False,True
