,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
11772,Australian_rules_football;Australia;South_Korea;Electronics;Radio;Bluetooth,Australian_rules_football,Bluetooth,5,3,1,"[0.3183478593713591, 0.10746088496639583, 0.016506147918487004, 0.14795308055721143, 0.10398968011087513]","[0.008696809972162729, 0.010424889304323668, 0.010067280213644829, 0.05506130544353732, 0.10398968011087513, 1.0000000000000004]","[False, False, True, False]","[True, False, True, True, True]",False,False
9935,Pliocene;North_America;United_States;Liberal_democracy;Election;Politics,Pliocene,Politics,5,3,1,"[0.11557357734719116, 0.3308730019703287, 0.16629949489279391, 0.3902941189694271, 0.1573064531397062]","[0.013427485952904595, 0.04044409966721011, 0.11395494249565617, 0.27934157693857337, 0.1573064531397062, 1.000000000000002]","[True, False, True, False]","[True, True, True, False, True]",False,False
16867,Ununpentium;United_States;American_Civil_War;Slavery;Africa;Namibia,Ununpentium,Namibia,5,3,1,"[0.022627893113376527, 0.2762085796733708, 0.3789138092349864, 0.1491011291793689, 0.22825956839448394]","[0.009147236070373755, 0.10785717084112012, 0.04827767725107976, 0.0379841659798584, 0.22825956839448394, 1.0]","[True, True, False, True]","[True, False, False, True, True]",False,False
13614,History_of_democracy;Magna_Carta;London;The_Championships%2C_Wimbledon;John_McEnroe;Davis_Cup,History_of_democracy,Davis_Cup,5,3,1,"[0.10103579977154016, 0.05112122299676152, 0.041641298694685754, 0.331456493556972, 0.07561840818817911]","[0.08002373439833105, 0.018369806934540028, 0.06855218556520644, 0.07820030673990626, 0.07561840818817911, 1.000000000000002]","[False, False, True, False]","[False, True, True, False, True]",False,False
19447,Human_rights;Nationality;International_law;United_Nations;People%27s_Republic_of_China;India,Human_rights,Economy_of_India,5,3,0,"[0.11518563080650154, 0.18478790530864506, 0.26487466534359627, 0.18247537731523555, 0.1350611646529992]","[0.04655523211968795, 0.03754882527124055, 0.05264370449403493, 0.1019182787296828, 0.1350611646529992, 0.9999999999999981]","[True, True, False, False]","[False, True, True, True, True]",False,False
14264,London_Zoo;Science;Chemistry;Metal;Periodic_table;Tungsten,London_Zoo,Tungsten,5,3,1,"[0.02575993516767893, 0.12308299063279333, 0.14215753138960333, 0.3204907873834579, 0.10019442756006088]","[0.006030441389375383, 0.022223111664244476, 0.0604370606150875, 0.11917851253178552, 0.10019442756006088, 1.0000000000000016]","[True, True, True, False]","[True, True, True, False, True]",False,False
11218,James_I_of_England;Francis_Bacon;Law;International_law;League_of_Nations;International_Court_of_Justice,James_I_of_England,International_Court_of_Justice,5,3,1,"[0.1683798936811238, 0.06634522803730193, 0.598262327273251, 0.19668622504471325, 0.08861016287358267]","[0.04843647429617934, 0.027598254623502814, 0.19354912539366373, 0.15763789596594702, 0.08861016287358267, 1.0000000000000027]","[False, True, False, False]","[False, True, False, False, True]",False,False
20271,Meningitis;Sub-Saharan_Africa;Country;United_Nations;Russia;Nuclear_weapon,Meningitis,History_of_nuclear_weapons,5,3,0,"[0.03561318126778968, 0.06839748699599174, 0.17052074077603938, 0.13688526598278894, 0.08335301603684023]","[0.008685917055306296, 0.017719114520418314, 0.05214258563923225, 0.10915940327560371, 0.08335301603684023, 0.9999999999999993]","[True, True, False, False]","[True, True, True, False, True]",False,False
18512,Brain;Vertebrate;Human;Science;Technology;Clock,Brain,Telephone,5,3,0,"[0.29538064394364627, 0.10297000933199717, 0.17746020337699847, 0.19928980854498438, 0.04787263305044002]","[0.010945156016891, 0.006123855753557508, 0.03293802299623572, 0.02558354253382698, 0.04787263305044002, 1.000000000000002]","[False, True, True, False]","[False, True, False, True, True]",False,False
15171,Philosophy_of_mind;Hinduism;United_Kingdom;London;St_Paul%27s_Cathedral;Christopher_Wren,Philosophy_of_mind,Christopher_Wren,5,3,1,"[0.08820235961429018, 0.0553114672862135, 0.25594756589287465, 0.17587896403313655, 0.3957163469676458]","[0.017358433674726247, 0.015680528789730884, 0.05869281100013218, 0.0795520503987673, 0.3957163469676458, 0.9999999999999987]","[False, True, False, True]","[False, True, True, True, True]",False,False
12382,Catholic_social_teaching;Communism;People%27s_Republic_of_China;Republic_of_China;Qing_Dynasty;Great_Wall_of_China,Catholic_social_teaching,Great_Wall_of_China,5,3,1,"[0.12228777145522049, 0.15465995477311498, 0.44870263444034536, 0.19020484817103797, 0.13618333560125986]","[0.01819074750971212, 0.02605610802443144, 0.1714205709902804, 0.08430939480399803, 0.13618333560125986, 1.0000000000000016]","[True, True, False, False]","[True, True, False, True, True]",False,False
12843,Dunnock;Europe;United_Kingdom;Scotland;England;Stonehenge,Dunnock,Stonehenge,5,3,1,"[0.03224099363624274, 0.2417890222080024, 0.49389208200427753, 0.3066495612018434, 0.05678329960597361]","[0.007935490986028524, 0.03118785324551206, 0.04894166678313484, 0.026801091097552097, 0.05678329960597361, 1.0000000000000013]","[True, True, False, False]","[True, True, False, True, True]",False,False
15811,Sistine_Chapel_ceiling;Humanism;Europe;Spain;Cuba;Fidel_Castro,Sistine_Chapel_ceiling,Fidel_Castro,5,3,1,"[0.0455493580945979, 0.023727674338756895, 0.21754871202201073, 0.15320990630498638, 0.6334556019849202]","[0.01529493251952453, 0.012322681259131265, 0.02430922244432083, 0.052226405024967656, 0.6334556019849202, 0.9999999999999987]","[False, True, False, True]","[False, True, True, True, True]",False,False
18803,Indian_cricket_team;Pakistan;North_Korea;Vietnam;United_States;American_Revolutionary_War,Indian_cricket_team,Vietnam_War,5,3,0,"[0.1364572217159257, 0.06958848205071487, 0.09509343292057862, 0.15496806813045583, 0.25833807384703017]","[0.03914257710347451, 0.05979856910937725, 0.07726877751705839, 0.0747512404115403, 0.25833807384703017, 1.0000000000000009]","[False, True, True, True]","[True, True, False, True, True]",False,False
11863,Barcelona;Spain;Atlantic_Ocean;United_Kingdom;England;Iron_Maiden,Barcelona,Iron_Maiden,5,3,1,"[0.20183580861109338, 0.13161139104946218, 0.15092604101612114, 0.5659328445737464, 0.042362989479309]","[0.011930907375150606, 0.02736468172554882, 0.015249584256983691, 0.05559172112656719, 0.042362989479309, 1.000000000000001]","[False, True, True, False]","[True, False, True, False, True]",False,False
19223,Great_Moravia;Slavic_mythology;God;Christianity;Jesus;Trinity,Great_Moravia,Abbot,5,3,0,"[0.10549583819494855, 0.1851608105672395, 0.2380727357099889, 0.4779450275366776, 0.4427226593058097]","[0.023570784577495268, 0.12030896524473375, 0.4744855401820405, 0.5287983438719441, 0.4427226593058097, 0.9999999999999983]","[True, True, True, False]","[True, True, True, False, True]",False,False
9603,Mickey_Mantle;Prostate_cancer;Genetics;Science;Chemistry;Biology,Mickey_Mantle,Biology,5,3,1,"[0.02687374369822343, 0.015700772102099674, 0.062192406950655275, 0.12308299063279333, 0.11061511354241237]","[0.008803753665016028, 0.018078528658966517, 0.3273970392880665, 0.1321344529198679, 0.11061511354241237, 1.0000000000000007]","[False, True, True, False]","[True, True, False, False, True]",False,False
17637,Brain;Psychology;Education;Technology;Computer;Great_Britain,Brain,Telephone,5,3,0,"[0.17836432623845397, 0.265270911301863, 0.14974614377151435, 0.10778705423921779, 0.020338818560746912]","[0.012970918058593944, 0.013110781815604296, 0.02511053981021141, 0.039336563861332365, 0.020338818560746912, 0.9999999999999988]","[True, False, False, False]","[True, True, True, False, True]",False,False
18560,Shoe_polish;Australia;Indian_Ocean;India;British_East_India_Company;Hong_Kong,Shoe_polish,Rail_transport_in_India,5,3,0,"[0.029295696236021063, 0.16439992024477332, 0.3508654911510324, 0.3441818585650441, 0.06684403315667775]","[0.008216839979229925, 0.053894522346166276, 0.023481794227056815, 0.04105863164372563, 0.06684403315667775, 1.0000000000000033]","[True, True, False, False]","[True, False, True, True, True]",False,False
17616,Pyrite;Jewellery;Gold;Human;Sociology;Psychology,Pyrite,Folklore,5,3,0,"[0.06486359897343419, 0.12597291068576408, 0.040195231651695744, 0.15519993359828665, 0.18302459871145055]","[0.005754610045689475, 0.014316895271012105, 0.012270682869822743, 0.2538834359883838, 0.18302459871145055, 1.0000000000000007]","[True, False, True, True]","[True, False, True, False, True]",False,False
15913,Soukous;London;British_House_of_Commons;Prime_Minister_of_the_United_Kingdom;List_of_Prime_Ministers_of_the_United_Kingdom;Margaret_Thatcher,Soukous,Margaret_Thatcher,5,3,1,"[0.025635757932805734, 0.064073368685644, 0.3961789711008486, 0.3388155873342109, 0.2249890857975441]","[0.012399723433498605, 0.05897281486015929, 0.146258905488998, 0.2671228625607772, 0.2249890857975441, 1.0000000000000053]","[True, True, False, False]","[True, True, True, False, True]",False,False
10229,Radio_telescope;Europe;United_Kingdom;British_Empire;Crimean_War;Florence_Nightingale,Radio_telescope,Florence_Nightingale,5,3,1,"[0.030093816392957287, 0.2417890222080024, 0.325264486047702, 0.23691506559165826, 0.12406335383904053]","[0.007767546311191712, 0.020695141065354382, 0.04628577879094688, 0.04488919326944345, 0.12406335383904053, 1.0000000000000036]","[True, True, False, False]","[True, True, False, True, True]",False,False
11766,Australian_Open;Tennis;Lawn;Garden;Plant;Seed,Australian_Open,Seed,5,3,1,"[0.30993473244472597, 0.07012683049133443, 0.05770991380613049, 0.05572795498074932, 0.2134736108732882]","[0.006595495146911492, 0.012918561418341589, 0.036867553705882294, 0.022199993721629483, 0.2134736108732882, 0.9999999999999988]","[False, False, False, True]","[True, True, False, True, True]",False,False
10143,SimCity;Fire;Heat;Physics;Energy;Force,SimCity,Force,5,3,1,"[0.02338736679258665, 0.17438035535812663, 0.1389036978218602, 0.20801000454296567, 0.13862766340141144]","[0.005149680436758, 0.04590131162152799, 0.07601585380113343, 0.15761993460483711, 0.13862766340141144, 1.0000000000000007]","[True, False, True, False]","[True, True, True, False, True]",False,False
20440,Pyramid;Ancient_Egypt;Fishing;Fish;Vertebrate;Human,Pyramid,Bean,5,3,0,"[0.21446380942630605, 0.04474065127729447, 0.47453521410221383, 0.22727365730066645, 0.10297000933199717]","[0.026856815232646523, 0.06781624733863374, 0.057839014358787424, 0.06435372064082683, 0.10297000933199717, 1.0000000000000033]","[False, True, False, False]","[True, False, True, True, True]",False,False
10735,Amazon_parrot;Animal;Human;Cell_%28biology%29;Salt;Sodium,Amazon_parrot,Sodium,5,3,1,"[0.011994572112496533, 0.07953121692482294, 0.05703208298706938, 0.03341802545586541, 0.2381632850564997]","[0.004129482854233616, 0.023593431768048238, 0.03287657636709223, 0.03170426261870647, 0.2381632850564997, 0.9999999999999988]","[True, False, False, True]","[True, True, False, True, True]",False,False
12746,Desert_locust;Bible;Pentateuch;Christianity;Byzantine_Empire;Mosaic,Desert_locust,Mosaic,5,3,1,"[0.01656456187330299, 0.20828134834303036, 0.05987866230026201, 0.12120549493903929, 0.1988864845657159]","[0.008315161612916337, 0.046317808514070684, 0.01195332664910018, 0.09443767814045119, 0.1988864845657159, 0.9999999999999994]","[True, False, True, True]","[True, False, True, True, True]",False,False
18328,Archaeopteryx;Evolution;Natural_selection;Sociocultural_evolution;Technology;20th_century,Archaeopteryx,Amish,5,3,0,"[0.0603933670102043, 0.5659304471122559, 0.18573303370512598, 0.20501820102756468, 0.13216029834772247]","[0.013936783309565399, 0.04207351948427241, 0.04003722327632924, 0.09996985063726237, 0.13216029834772247, 0.9999999999999996]","[True, False, True, False]","[True, False, True, True, True]",False,False
16200,Technetium;Earth;Human;Brain;Eye;Pupil,Technetium,Pupil,5,3,1,"[0.040884910834851546, 0.10858061701453792, 0.24259367585682892, 0.15615342602174184, 0.30710909491982413]","[0.007617182216408008, 0.024714184326591296, 0.048740431461028494, 0.02427242131373048, 0.30710909491982413, 0.9999999999999996]","[True, True, False, True]","[True, True, False, True, True]",False,False
14755,Naval_Battle_of_Guadalcanal;Communication;Information;Computer_science;Mathematics;Game_theory,Naval_Battle_of_Guadalcanal,Game_theory,5,3,1,"[0.010216887038685495, 0.17179445476436994, 0.13408325747160144, 0.22923957168989784, 0.09892805683562733]","[0.007517792672312568, 0.044124857987433035, 0.11450236835345594, 0.11092386016616058, 0.09892805683562733, 0.9999999999999999]","[True, False, True, False]","[True, True, False, False, True]",False,False
18379,Red_rain_in_Kerala;Hydrogen;Water;Drinking_water;United_Kingdom;Northern_Ireland,Red_rain_in_Kerala,Distilled_beverage,5,3,0,"[0.04418818372720676, 0.16261621385389718, 0.5862894282490552, 0.04632733286230575, 0.39038452447452876]","[0.014772127761242983, 0.011662808494878576, 0.025542769126082818, 0.016280255207762863, 0.39038452447452876, 1.0000000000000007]","[True, True, False, True]","[False, True, False, True, True]",False,False
18364,Black_Wildebeest;Africa;Asia;Sun;Earth%27s_atmosphere;Chemical_element,Black_Wildebeest,Ecology,5,3,0,"[0.09664374085292364, 0.15405574236181843, 0.03282416073267737, 0.19563736745341664, 0.11854248119326911]","[0.006774242615005046, 0.03645804371843217, 0.02583410805419879, 0.061236208365656485, 0.11854248119326911, 0.9999999999999998]","[True, False, True, False]","[True, False, True, True, True]",False,False
13057,Faroe_Islands;British_Isles;Great_Britain;Scotland;Glasgow;Celtic_Park,Faroe_Islands,Celtic_Park,5,3,1,"[0.17681047240066528, 0.5892189643178198, 0.21794052944741307, 0.36925167150033283, 0.18005033561733397]","[0.012461968453535425, 0.04453982763627786, 0.05297217428129986, 0.19567082696276533, 0.18005033561733397, 0.9999999999999998]","[True, False, True, False]","[True, True, True, False, True]",False,False
16134,Swallow;Scientific_classification;Insect;Bee;Honey_bee;Beekeeping,Swallow,Beekeeping,5,3,1,"[0.01297334891068129, 0.07747629307415024, 0.13909786942096755, 0.5919331909866956, 0.5407551876359248]","[0.004097562110890471, 0.014660146143071318, 0.05953710313101537, 0.550270866167179, 0.5407551876359248, 1.0000000000000007]","[True, True, True, False]","[True, True, True, False, True]",False,False
15619,Rupee;Sanskrit;Buddhism;China;Japan;Katana,Rupee,Katana,5,3,1,"[0.0852883045863445, 0.10066138615706859, 0.13359497114847932, 0.16510122035970198, 0.10812532341852214]","[0.007284584078615122, 0.01602780994119468, 0.014985218152510272, 0.02999476232629353, 0.10812532341852214, 1.0000000000000024]","[True, True, True, False]","[True, False, True, True, True]",False,False
11463,Agnosticism;Religion;Christianity;Pope;Roman_Catholic_Church;Pope_Pius_XII,Agnosticism,Pope_Pius_XII,5,3,1,"[0.1289818694344931, 0.21524810071320838, 0.21945021396415276, 0.48118929963055895, 0.19831635583967566]","[0.014868922932255977, 0.03393634450999265, 0.07597093868400287, 0.3161818133440658, 0.19831635583967566, 0.9999999999999998]","[True, True, True, False]","[True, True, True, False, True]",False,False
19805,Darth_Vader;Star_Wars;Star_Wars_Episode_IV__A_New_Hope;Japan;Buddhism;Psychology,Darth_Vader,Emotion,5,3,0,"[0.4082582611775904, 0.6712849143341247, 0.035531525398479445, 0.06364977664322036, 0.03205130032284866]","[0.005812940299255881, 0.01567494166345443, 0.011980946079698808, 0.025636945807508527, 0.03205130032284866, 1.0000000000000007]","[True, False, True, False]","[True, False, True, True, True]",False,False
10660,Osmium;Platinum;South_Africa;Africa;African_Great_Lakes;Lake_Kivu,Osmium,Lake_Kivu,5,3,1,"[0.24661890806765985, 0.03133687731614394, 0.5288559985334571, 0.21822922345090393, 0.46439741734695184]","[0.006722603022283419, 0.006519879106425419, 0.028826150518245112, 0.06395588548857664, 0.46439741734695184, 1.0000000000000009]","[False, True, False, True]","[False, True, True, True, True]",False,False
11372,Aberration_of_light;Earth%27s_atmosphere;Photosynthesis;Plant;Tree;Sequoia,Aberration_of_light,Sequoia,5,3,1,"[0.043835276864791606, 0.19422578853159014, 0.2866644457646204, 0.15195176086379616, 0.31921354573802935]","[0.011019841574104811, 0.022715786954314792, 0.01567616294709688, 0.07482282419385385, 0.31921354573802935, 1.0000000000000004]","[True, True, False, True]","[True, False, True, True, True]",False,False
